original,augmented,selfies
CC(C)C(=O)N1C[C@H](c2nncn2C)C2(CN(C(=O)c3ccc4nc[nH]c4c3)C2)C1,c1cc2nc[nH]c2cc1C(=O)N1CC2(C1)CN(C(C(C)C)=O)C[C@@H]2c1nncn1C,[C][=C][C][N][=C][NH1][C][=Ring1][Branch1][C][=C][Ring1][=Branch2][C][=Branch1][C][=O][N][C][C][Branch1][Ring2][C][Ring1][Ring2][C][N][Branch1][#Branch2][C][Branch1][=Branch1][C][Branch1][C][C][C][=O][C][C@@H1][Ring1][O][C][=N][N][=C][N][Ring1][Branch1][C]
CC(C)C(=O)N1C[C@H](c2nncn2C)C2(CN(C(=O)c3ccc4nc[nH]c4c3)C2)C1,Cn1cnnc1[C@@H]1C2(CN(C(=O)C(C)C)C1)CN(C(=O)c1ccc3c(c1)[nH]cn3)C2,[C][N][C][=N][N][=C][Ring1][Branch1][C@@H1][C][Branch1][P][C][N][Branch1][#Branch2][C][=Branch1][C][=O][C][Branch1][C][C][C][C][Ring1][#Branch2][C][N][Branch2][Ring1][Ring2][C][=Branch1][C][=O][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][NH1][C][=N][Ring1][=Branch1][C][Ring2][Ring1][#Branch1]
Cc1cn(CC(=O)[O-])nc1C(F)(F)F,Cc1cn(CC([O-])=O)nc1C(F)(F)F,[C][C][=C][N][Branch1][#Branch1][C][C][Branch1][C][O-1][=O][N][=C][Ring1][=Branch2][C][Branch1][C][F][Branch1][C][F][F]
Cc1cn(CC(=O)[O-])nc1C(F)(F)F,C(F)(c1nn(CC([O-])=O)cc1C)(F)F,[C][Branch1][C][F][Branch1][P][C][=N][N][Branch1][#Branch1][C][C][Branch1][C][O-1][=O][C][=C][Ring1][=Branch2][C][Branch1][C][F][F]
CCN(CC)C(=O)NCc1nnn2c1CO[C@@]1(CCN(C(=O)c3ccn(CC)n3)C1)C2,c12c(CNC(=O)N(CC)CC)nnn1C[C@]1(CCN(C(=O)c3nn(CC)cc3)C1)OC2,[C][=C][Branch1][=C][C][N][C][=Branch1][C][=O][N][Branch1][Ring1][C][C][C][C][N][=N][N][Ring1][=C][C][C@][Branch2][Ring1][Branch2][C][C][N][Branch1][S][C][=Branch1][C][=O][C][=N][N][Branch1][Ring1][C][C][C][=C][Ring1][#Branch1][C][Ring1][=C][O][C][Ring2][Ring1][#C]
CCN(CC)C(=O)NCc1nnn2c1CO[C@@]1(CCN(C(=O)c3ccn(CC)n3)C1)C2,c1(CNC(=O)N(CC)CC)c2n(nn1)C[C@]1(OC2)CN(C(c2ccn(CC)n2)=O)CC1,[C][Branch1][=C][C][N][C][=Branch1][C][=O][N][Branch1][Ring1][C][C][C][C][=C][N][Branch1][Branch1][N][=N][Ring1][=C][C][C@][Branch1][Branch1][O][C][Ring1][Branch2][C][N][Branch1][S][C][Branch1][N][C][C][=C][N][Branch1][Ring1][C][C][N][=Ring1][#Branch1][=O][C][C][Ring1][S]
Nc1cc(=O)[n-]c2ncnn12,[n-]1c2ncnn2c(N)cc1=O,[N-1][C][=N][C][=N][N][Ring1][Branch1][C][Branch1][C][N][=C][C][Ring1][#Branch2][=O]
Nc1cc(=O)[n-]c2ncnn12,n1c2[n-]c(=O)cc(N)n2nc1,[N][=C][N-1][C][=Branch1][C][=O][C][=C][Branch1][C][N][N][Ring1][Branch2][N][=C][Ring1][O]
O=C1CN(C(=O)CCC(=O)Nc2nncs2)CCN1,c1(NC(=O)CCC(N2CC(=O)NCC2)=O)scnn1,[C][Branch2][Ring1][#Branch1][N][C][=Branch1][C][=O][C][C][C][Branch1][N][N][C][C][=Branch1][C][=O][N][C][C][Ring1][#Branch1][=O][S][C][=N][N][=Ring2][Ring1][Ring1]
O=C1CN(C(=O)CCC(=O)Nc2nncs2)CCN1,O=C1CN(C(CCC(=O)Nc2scnn2)=O)CCN1,[O][=C][C][N][Branch2][Ring1][Ring1][C][Branch1][#C][C][C][C][=Branch1][C][=O][N][C][S][C][=N][N][=Ring1][Branch1][=O][C][C][N][Ring2][Ring1][C]
CCOCC(=O)N1CCN(Cc2ccc(=O)n(CC3CC3)c2)CC1,c1(=O)n(CC2CC2)cc(CN2CCN(C(COCC)=O)CC2)cc1,[C][=Branch1][C][=O][N][Branch1][#Branch1][C][C][C][C][Ring1][Ring1][C][=C][Branch2][Ring1][Ring2][C][N][C][C][N][Branch1][=Branch2][C][Branch1][Branch1][C][O][C][C][=O][C][C][Ring1][N][C][=C][Ring2][Ring1][Branch2]
CCOCC(=O)N1CCN(Cc2ccc(=O)n(CC3CC3)c2)CC1,C(C(N1CCN(Cc2ccc(=O)n(CC3CC3)c2)CC1)=O)OCC,[C][Branch2][Ring2][=Branch1][C][Branch2][Ring1][P][N][C][C][N][Branch2][Ring1][Branch1][C][C][C][=C][C][=Branch1][C][=O][N][Branch1][#Branch1][C][C][C][C][Ring1][Ring1][C][=Ring1][O][C][C][Ring2][Ring1][C][=O][O][C][C]
Cc1cnc([N-]C(=O)C(=O)c2cc(C)n(-c3ccc(F)cc3)c2C)s1,n1cc(C)sc1[N-]C(C(=O)c1cc(C)n(-c2ccc(F)cc2)c1C)=O,[N][C][=C][Branch1][C][C][S][C][=Ring1][=Branch1][N-1][C][Branch2][Ring1][=N][C][=Branch1][C][=O][C][C][=C][Branch1][C][C][N][Branch1][N][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][C][=Ring1][=N][C][=O]
Cc1cnc([N-]C(=O)C(=O)c2cc(C)n(-c3ccc(F)cc3)c2C)s1,c1(C)n(-c2ccc(F)cc2)c(C)c(C(=O)C([N-]c2ncc(C)s2)=O)c1,[C][Branch1][C][C][N][Branch1][N][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][C][Branch1][C][C][=C][Branch2][Ring1][Ring2][C][=Branch1][C][=O][C][Branch1][N][N-1][C][=N][C][=C][Branch1][C][C][S][Ring1][=Branch1][=O][C][=Ring2][Ring1][=Branch2]
Cc1c[nH+]c(C)n1[C@@H]1CCCN(C(=O)c2cnccn2)C1,Cc1c[nH+]c(C)n1[C@H]1CN(C(c2nccnc2)=O)CCC1,[C][C][=C][NH1+1][=C][Branch1][C][C][N][Ring1][=Branch1][C@H1][C][N][Branch1][=N][C][Branch1][=Branch2][C][=N][C][=C][N][=C][Ring1][=Branch1][=O][C][C][C][Ring1][=C]
Cc1c[nH+]c(C)n1[C@@H]1CCCN(C(=O)c2cnccn2)C1,c1(C)n([C@@H]2CCCN(C(c3cnccn3)=O)C2)c(C)c[nH+]1,[C][Branch1][C][C][N][Branch2][Ring1][#Branch1][C@@H1][C][C][C][N][Branch1][=N][C][Branch1][=Branch2][C][=C][N][=C][C][=N][Ring1][=Branch1][=O][C][Ring1][=C][C][Branch1][C][C][=C][NH1+1][=Ring2][Ring1][Branch1]
NC(=[NH2+])N1CCN(c2ncccn2)CC1,NC(N1CCN(c2ncccn2)CC1)=[NH2+],[N][C][Branch2][Ring1][Ring1][N][C][C][N][Branch1][=Branch2][C][=N][C][=C][C][=N][Ring1][=Branch1][C][C][Ring1][N][=NH2+1]
NC(=[NH2+])N1CCN(c2ncccn2)CC1,c1nc(N2CCN(C(=[NH2+])N)CC2)ncc1,[C][=N][C][Branch1][S][N][C][C][N][Branch1][=Branch1][C][=Branch1][C][=NH2+1][N][C][C][Ring1][=Branch2][=N][C][=C][Ring1][#C]
Cc1cccc(-c2nc(Cc3noc(CNC(=O)c4ccccc4)n3)c(C)o2)c1,C(c1nc(CNC(=O)c2ccccc2)on1)c1nc(-c2cccc(C)c2)oc1C,[C][Branch2][Ring1][Branch2][C][N][=C][Branch1][#C][C][N][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][O][N][=Ring1][#C][C][N][=C][Branch1][N][C][=C][C][=C][C][Branch1][C][C][=C][Ring1][#Branch1][O][C][=Ring1][N][C]
Cc1cccc(-c2nc(Cc3noc(CNC(=O)c4ccccc4)n3)c(C)o2)c1,C(c1ccccc1)(=O)NCc1onc(Cc2nc(-c3cc(C)ccc3)oc2C)n1,[C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][=Branch1][C][=O][N][C][C][O][N][=C][Branch2][Ring1][#Branch1][C][C][N][=C][Branch1][N][C][=C][C][Branch1][C][C][=C][C][=C][Ring1][#Branch1][O][C][=Ring1][N][C][N][=Ring2][Ring1][Ring1]
COc1ccc(S(=O)(=O)N2CCCC2)cc1NC(=O)[C@@H]1CCC[NH2+]C1,c1cc(OC)c(NC([C@H]2C[NH2+]CCC2)=O)cc1S(N1CCCC1)(=O)=O,[C][=C][C][Branch1][Ring1][O][C][=C][Branch1][=C][N][C][Branch1][=Branch2][C@H1][C][NH2+1][C][C][C][Ring1][=Branch1][=O][C][=C][Ring1][P][S][Branch1][Branch2][N][C][C][C][C][Ring1][Branch1][=Branch1][C][=O][=O]
COc1ccc(S(=O)(=O)N2CCCC2)cc1NC(=O)[C@@H]1CCC[NH2+]C1,COc1ccc(S(=O)(=O)N2CCCC2)cc1NC([C@@H]1CCC[NH2+]C1)=O,[C][O][C][=C][C][=C][Branch1][#C][S][=Branch1][C][=O][=Branch1][C][=O][N][C][C][C][C][Ring1][Branch1][C][=C][Ring1][=C][N][C][Branch1][=Branch2][C@@H1][C][C][C][NH2+1][C][Ring1][=Branch1][=O]
C[C@]12C=C[C@]3(O1)[C@H](C(=O)N1CCCO[C@@H]13)[C@H]2C(=O)[O-],C1CN2C(=O)[C@@H]3[C@@H](C(=O)[O-])[C@@]4(C)C=C[C@@]3(O4)[C@H]2OC1,[C][C][N][C][=Branch1][C][=O][C@@H1][C@@H1][Branch1][=Branch1][C][=Branch1][C][=O][O-1][C@@][Branch1][C][C][C][=C][C@@][Ring1][#Branch2][Branch1][Ring2][O][Ring1][=Branch1][C@H1][Ring1][#C][O][C][Ring2][Ring1][Ring1]
C[C@]12C=C[C@]3(O1)[C@H](C(=O)N1CCCO[C@@H]13)[C@H]2C(=O)[O-],O=C1N2[C@@H]([C@]34O[C@](C)(C=C3)[C@H](C(=O)[O-])[C@H]41)OCCC2,[O][=C][N][C@@H1][Branch2][Ring1][#Branch2][C@][O][C@][Branch1][C][C][Branch1][Branch1][C][=C][Ring1][=Branch1][C@H1][Branch1][=Branch1][C][=Branch1][C][=O][O-1][C@H1][Ring1][O][Ring1][=C][O][C][C][C][Ring1][P]
CC(C)NC(=O)CSc1nc2[nH+]c[nH]c2c(=O)[n-]1,c12c(=O)[n-]c(SCC(=O)NC(C)C)nc1[nH+]c[nH]2,[C][C][=Branch1][C][=O][N-1][C][Branch1][=N][S][C][C][=Branch1][C][=O][N][C][Branch1][C][C][C][=N][C][=Ring1][#C][NH1+1][=C][NH1][Ring2][Ring1][C]
CC(C)NC(=O)CSc1nc2[nH+]c[nH]c2c(=O)[n-]1,C(CSc1nc2[nH+]c[nH]c2c(=O)[n-]1)(NC(C)C)=O,[C][Branch2][Ring1][Ring1][C][S][C][=N][C][NH1+1][=C][NH1][C][=Ring1][Branch1][C][=Branch1][C][=O][N-1][Ring1][#Branch2][Branch1][#Branch1][N][C][Branch1][C][C][C][=O]
CCn1nccc1C(=O)N1CC(=O)N2C[C@@H](NC(C)=O)C[C@H]2C1,C(=O)(c1n(CC)ncc1)N1CC(=O)N2[C@@H](C[C@H](NC(=O)C)C2)C1,[C][=Branch1][C][=O][Branch1][N][C][N][Branch1][Ring1][C][C][N][=C][C][=Ring1][#Branch1][N][C][C][=Branch1][C][=O][N][C@@H1][Branch1][=C][C][C@H1][Branch1][#Branch1][N][C][=Branch1][C][=O][C][C][Ring1][=Branch2][C][Ring1][=C]
CCn1nccc1C(=O)N1CC(=O)N2C[C@@H](NC(C)=O)C[C@H]2C1,C1(=O)CN(C(=O)c2ccnn2CC)C[C@@H]2C[C@H](NC(C)=O)CN12,[C][=Branch1][C][=O][C][N][Branch1][=C][C][=Branch1][C][=O][C][=C][C][=N][N][Ring1][Branch1][C][C][C][C@@H1][C][C@H1][Branch1][#Branch1][N][C][Branch1][C][C][=O][C][N][Ring2][Ring1][#Branch1][Ring1][=Branch2]
C[C@]12CN3C[C@](C)(C[N@@H+](C1)[C@@H]3c1c[nH]c3ccccc13)[C@H]2O,c1([C@@H]2N3C[C@]4(C)C[N@H+]2C[C@](C)(C3)[C@@H]4O)c[nH]c2c1cccc2,[C][Branch2][Ring1][#Branch2][C@@H1][N][C][C@][Branch1][C][C][C][N@H1+1][Ring1][#Branch1][C][C@][Branch1][C][C][Branch1][Ring2][C][Ring1][#Branch2][C@@H1][Ring1][=Branch2][O][=C][NH1][C][=C][Ring2][Ring1][C][C][=C][C][=C][Ring1][=Branch1]
C[C@]12CN3C[C@](C)(C[N@@H+](C1)[C@@H]3c1c[nH]c3ccccc13)[C@H]2O,c1([C@@H]2N3C[C@@]4(C)[C@@H](O)[C@](C)(C[N@@H+]2C4)C3)c[nH]c2ccccc12,[C][Branch2][Ring1][N][C@@H1][N][C][C@@][Branch1][C][C][C@@H1][Branch1][C][O][C@][Branch1][C][C][Branch1][Branch2][C][N@@H1+1][Ring1][O][C][Ring1][=Branch2][C][Ring1][N][=C][NH1][C][=C][C][=C][C][=C][Ring2][Ring1][=Branch1][Ring1][=Branch1]
N#Cc1ccc(N2CCC3(CC2)CN(C(=O)c2ccc4ccccc4n2)C[C@H]3CO)cc1C(F)(F)F,OC[C@@H]1CN(C(=O)c2nc3ccccc3cc2)CC12CCN(c1ccc(C#N)c(C(F)(F)F)c1)CC2,[O][C][C@@H1][C][N][Branch2][Ring1][Ring1][C][=Branch1][C][=O][C][=N][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][Ring1][#Branch2][C][C][Ring1][P][C][C][N][Branch2][Ring1][#Branch1][C][=C][C][=C][Branch1][Ring1][C][#N][C][Branch1][=Branch2][C][Branch1][C][F][Branch1][C][F][F][=C][Ring1][N][C][C][Ring2][Ring1][C]
N#Cc1ccc(N2CCC3(CC2)CN(C(=O)c2ccc4ccccc4n2)C[C@H]3CO)cc1C(F)(F)F,n1c2c(cccc2)ccc1C(N1C[C@@H](CO)C2(CCN(c3ccc(C#N)c(C(F)(F)F)c3)CC2)C1)=O,[N][=C][C][Branch1][#Branch1][C][=C][C][=C][Ring1][=Branch1][=C][C][=C][Ring1][#Branch2][C][Branch2][Ring2][P][N][C][C@@H1][Branch1][Ring1][C][O][C][Branch2][Ring2][C][C][C][N][Branch2][Ring1][#Branch1][C][=C][C][=C][Branch1][Ring1][C][#N][C][Branch1][=Branch2][C][Branch1][C][F][Branch1][C][F][F][=C][Ring1][N][C][C][Ring2][Ring1][C][C][Ring2][Ring1][Branch2][=O]
Cc1cc(C)n(CC(=O)N2CCc3c(c(N=[S@@](C)(=O)[O-])nn3C)C2)n1,N(=[S@]([O-])(=O)C)c1c2c(n(C)n1)CCN(C(=O)Cn1nc(C)cc1C)C2,[N][=Branch1][=Branch2][=S@][Branch1][C][O-1][=Branch1][C][=O][C][C][C][=C][Branch1][Branch2][N][Branch1][C][C][N][=Ring1][=Branch1][C][C][N][Branch1][P][C][=Branch1][C][=O][C][N][N][=C][Branch1][C][C][C][=C][Ring1][=Branch1][C][C][Ring2][Ring1][Ring1]
Cc1cc(C)n(CC(=O)N2CCc3c(c(N=[S@@](C)(=O)[O-])nn3C)C2)n1,n1(CC(=O)N2Cc3c(n(C)nc3N=[S@](=O)(C)[O-])CC2)c(C)cc(C)n1,[N][Branch2][Ring2][C][C][C][=Branch1][C][=O][N][C][C][=C][Branch2][Ring1][C][N][Branch1][C][C][N][=C][Ring1][=Branch1][N][=S@][=Branch1][C][=O][Branch1][C][C][O-1][C][C][Ring1][#C][C][Branch1][C][C][=C][C][Branch1][C][C][=N][Ring2][Ring1][=Branch2]
CO[C@H]1C[C@H]2CN(C(=O)c3nn(C)c4ccccc34)CC(=O)N2C1,[C@@H]12C[C@H](OC)CN1C(=O)CN(C(=O)c1nn(C)c3ccccc31)C2,[C@@H1][C][C@H1][Branch1][Ring1][O][C][C][N][Ring1][#Branch1][C][=Branch1][C][=O][C][N][Branch2][Ring1][Branch1][C][=Branch1][C][=O][C][=N][N][Branch1][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring1][#Branch2][C][Ring2][Ring1][Branch2]
CO[C@H]1C[C@H]2CN(C(=O)c3nn(C)c4ccccc34)CC(=O)N2C1,C1N2[C@@H](C[C@@H]1OC)CN(C(c1c3c(cccc3)n(C)n1)=O)CC2=O,[C][N][C@@H1][Branch1][#Branch1][C][C@@H1][Ring1][Branch1][O][C][C][N][Branch2][Ring1][Branch2][C][Branch2][Ring1][Ring1][C][C][=C][Branch1][#Branch1][C][=C][C][=C][Ring1][=Branch1][N][Branch1][C][C][N][=Ring1][#Branch2][=O][C][C][Ring2][Ring1][=Branch1][=O]
NC(=[NH2+])Cc1cccnc1,c1cc(CC(=[NH2+])N)cnc1,[C][=C][C][Branch1][#Branch1][C][C][=Branch1][C][=NH2+1][N][=C][N][=C][Ring1][#Branch2]
NC(=[NH2+])Cc1cccnc1,c1ncc(CC(N)=[NH2+])cc1,[C][=N][C][=C][Branch1][#Branch1][C][C][Branch1][C][N][=NH2+1][C][=C][Ring1][#Branch2]
Cc1nn([C@@H](C)C(=O)Nc2cnn(C)c2C(N)=O)cc1Br,n1([C@@H](C)C(=O)Nc2cnn(C)c2C(N)=O)nc(C)c(Br)c1,[N][Branch2][Ring1][=Branch2][C@@H1][Branch1][C][C][C][=Branch1][C][=O][N][C][C][=N][N][Branch1][C][C][C][=Ring1][=Branch1][C][Branch1][C][N][=O][N][=C][Branch1][C][C][C][Branch1][C][Br][=C][Ring2][Ring1][Branch1]
Cc1nn([C@@H](C)C(=O)Nc2cnn(C)c2C(N)=O)cc1Br,Cc1nn([C@H](C(Nc2c(C(N)=O)n(C)nc2)=O)C)cc1Br,[C][C][=N][N][Branch2][Ring1][=N][C@H1][Branch2][Ring1][Branch2][C][Branch2][Ring1][Ring1][N][C][=C][Branch1][=Branch1][C][Branch1][C][N][=O][N][Branch1][C][C][N][=C][Ring1][=Branch2][=O][C][C][=C][Ring2][Ring1][Ring1][Br]
Cc1nn(C)c(C)c1CN1CCN(C(=O)c2nn(C)cc2Cl)CC1,c1(C(N2CCN(Cc3c(C)nn(C)c3C)CC2)=O)c(Cl)cn(C)n1,[C][Branch2][Ring1][#C][C][Branch2][Ring1][#Branch2][N][C][C][N][Branch1][S][C][C][C][Branch1][C][C][=N][N][Branch1][C][C][C][=Ring1][#Branch1][C][C][C][Ring1][#C][=O][C][Branch1][C][Cl][=C][N][Branch1][C][C][N][=Ring2][Ring1][Branch2]
Cc1nn(C)c(C)c1CN1CCN(C(=O)c2nn(C)cc2Cl)CC1,Cn1nc(C)c(CN2CCN(C(=O)c3c(Cl)cn(C)n3)CC2)c1C,[C][N][N][=C][Branch1][C][C][C][Branch2][Ring1][=C][C][N][C][C][N][Branch2][Ring1][C][C][=Branch1][C][=O][C][C][Branch1][C][Cl][=C][N][Branch1][C][C][N][=Ring1][#Branch1][C][C][Ring1][#C][=C][Ring2][Ring1][=Branch1][C]
Nc1cc(=O)n2c(n1)SCCC2,n12c(nc(N)cc1=O)SCCC2,[N][C][=Branch1][O][=N][C][Branch1][C][N][=C][C][Ring1][#Branch1][=O][S][C][C][C][Ring1][N]
Nc1cc(=O)n2c(n1)SCCC2,c12nc(N)cc(=O)n1CCCS2,[C][=N][C][Branch1][C][N][=C][C][=Branch1][C][=O][N][Ring1][Branch2][C][C][C][S][Ring1][N]
Cc1cc(=O)cc(O)n1CCC(=O)Nc1ccc2ncn(C)c(=O)c2c1,c1c(=O)cc(O)n(CCC(=O)Nc2cc3c(=O)n(C)cnc3cc2)c1C,[C][C][=Branch1][C][=O][C][=C][Branch1][C][O][N][Branch2][Ring1][N][C][C][C][=Branch1][C][=O][N][C][=C][C][C][=Branch1][C][=O][N][Branch1][C][C][C][=N][C][=Ring1][Branch2][C][=C][Ring1][N][C][=Ring2][Ring1][=Branch2][C]
Cc1cc(=O)cc(O)n1CCC(=O)Nc1ccc2ncn(C)c(=O)c2c1,c1c(NC(=O)CCn2c(O)cc(=O)cc2C)ccc2ncn(C)c(=O)c12,[C][=C][Branch2][Ring1][#Branch1][N][C][=Branch1][C][=O][C][C][N][C][Branch1][C][O][=C][C][=Branch1][C][=O][C][=C][Ring1][Branch2][C][C][=C][C][N][=C][N][Branch1][C][C][C][=Branch1][C][=O][C][Ring2][Ring1][#Branch2][=Ring1][Branch2]
CCOc1cccc(N2C(=O)C[C@@H](NNC(=O)c3ccncc3)C2=O)c1,C(=O)(NN[C@H]1C(=O)N(c2cc(OCC)ccc2)C(=O)C1)c1ccncc1,[C][=Branch1][C][=O][Branch2][Ring1][#C][N][N][C@H1][C][=Branch1][C][=O][N][Branch1][=C][C][=C][C][Branch1][Ring2][O][C][C][=C][C][=C][Ring1][=Branch2][C][=Branch1][C][=O][C][Ring1][S][C][=C][C][=N][C][=C][Ring1][=Branch1]
CCOc1cccc(N2C(=O)C[C@@H](NNC(=O)c3ccncc3)C2=O)c1,CCOc1cc(N2C(=O)[C@H](NNC(=O)c3ccncc3)CC2=O)ccc1,[C][C][O][C][=C][C][Branch2][Ring1][N][N][C][=Branch1][C][=O][C@H1][Branch1][#C][N][N][C][=Branch1][C][=O][C][=C][C][=N][C][=C][Ring1][=Branch1][C][C][Ring1][S][=O][=C][C][=C][Ring2][Ring1][#Branch1]
COCCNC(=O)CCN1C(=O)COc2ccccc21,C1Oc2c(cccc2)N(CCC(NCCOC)=O)C1=O,[C][O][C][=C][Branch1][#Branch1][C][=C][C][=C][Ring1][=Branch1][N][Branch1][N][C][C][C][Branch1][=Branch1][N][C][C][O][C][=O][C][Ring2][Ring1][Ring1][=O]
COCCNC(=O)CCN1C(=O)COc2ccccc21,c1ccc2c(c1)N(CCC(=O)NCCOC)C(=O)CO2,[C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][N][Branch1][N][C][C][C][=Branch1][C][=O][N][C][C][O][C][C][=Branch1][C][=O][C][O][Ring1][P]
O=C(N[C@H]1CC12CCN(C(=O)c1ncccn1)CC2)c1ccncc1,c1c(C(=O)N[C@@H]2C3(CCN(C(=O)c4ncccn4)CC3)C2)ccnc1,[C][=C][Branch2][Ring2][Ring1][C][=Branch1][C][=O][N][C@@H1][C][Branch2][Ring1][=Branch1][C][C][N][Branch1][=N][C][=Branch1][C][=O][C][=N][C][=C][C][=N][Ring1][=Branch1][C][C][Ring1][=C][C][Ring1][S][C][=C][N][=C][Ring2][Ring1][=Branch2]
O=C(N[C@H]1CC12CCN(C(=O)c1ncccn1)CC2)c1ccncc1,C1[C@H](NC(=O)c2ccncc2)C12CCN(C(c1ncccn1)=O)CC2,[C][C@H1][Branch1][=C][N][C][=Branch1][C][=O][C][=C][C][=N][C][=C][Ring1][=Branch1][C][Ring1][N][C][C][N][Branch1][=N][C][Branch1][=Branch2][C][=N][C][=C][C][=N][Ring1][=Branch1][=O][C][C][Ring1][=C]
CCn1cc(C(=O)Nc2ccc(Cn3cncn3)cc2)c(=O)c2ccc(C)nc21,c1c(C)nc2c(c1)c(=O)c(C(=O)Nc1ccc(Cn3cncn3)cc1)cn2CC,[C][=C][Branch1][C][C][N][=C][C][=Branch1][Ring2][=C][Ring1][#Branch1][C][=Branch1][C][=O][C][Branch2][Ring1][Branch2][C][=Branch1][C][=O][N][C][=C][C][=C][Branch1][=Branch2][C][N][C][=N][C][=N][Ring1][Branch1][C][=C][Ring1][N][=C][N][Ring2][Ring1][#Branch1][C][C]
CCn1cc(C(=O)Nc2ccc(Cn3cncn3)cc2)c(=O)c2ccc(C)nc21,C(n1cncn1)c1ccc(NC(c2cn(CC)c3nc(C)ccc3c2=O)=O)cc1,[C][Branch1][Branch2][N][C][=N][C][=N][Ring1][Branch1][C][=C][C][=C][Branch2][Ring1][=N][N][C][Branch2][Ring1][#Branch1][C][=C][N][Branch1][Ring1][C][C][C][=N][C][Branch1][C][C][=C][C][=C][Ring1][#Branch1][C][Ring1][=N][=O][=O][C][=C][Ring2][Ring1][#Branch1]
CCn1ccc(-c2nc(-c3oc4ccc(OC)cc4c3C)no2)n1,Cc1c2c(oc1-c1nc(-c3nn(CC)cc3)on1)ccc(OC)c2,[C][C][C][=C][Branch2][Ring1][=Branch2][O][C][=Ring1][Branch1][C][N][=C][Branch1][N][C][=N][N][Branch1][Ring1][C][C][C][=C][Ring1][#Branch1][O][N][=Ring1][N][C][=C][C][Branch1][Ring1][O][C][=C][Ring2][Ring1][=Branch1]
CCn1ccc(-c2nc(-c3oc4ccc(OC)cc4c3C)no2)n1,c1cc2oc(-c3noc(-c4nn(CC)cc4)n3)c(C)c2cc1OC,[C][=C][C][O][C][Branch2][Ring1][Branch1][C][=N][O][C][Branch1][N][C][=N][N][Branch1][Ring1][C][C][C][=C][Ring1][#Branch1][=N][Ring1][N][=C][Branch1][C][C][C][=Ring2][Ring1][C][C][=C][Ring2][Ring1][=Branch1][O][C]
Cc1c(C2=NO[C@H](C(=O)[O-])C2)cnn1C,c1(C2=NO[C@H](C([O-])=O)C2)c(C)n(C)nc1,[C][Branch1][#C][C][=N][O][C@H1][Branch1][=Branch1][C][Branch1][C][O-1][=O][C][Ring1][Branch2][=C][Branch1][C][C][N][Branch1][C][C][N][=C][Ring1][#C]
Cc1c(C2=NO[C@H](C(=O)[O-])C2)cnn1C,C1(c2cnn(C)c2C)=NO[C@H](C(=O)[O-])C1,[C][Branch1][N][C][C][=N][N][Branch1][C][C][C][=Ring1][=Branch1][C][=N][O][C@H1][Branch1][=Branch1][C][=Branch1][C][=O][O-1][C][Ring1][#C]
O=C(NCc1ccncc1)[C@H]1CC(=O)N(c2ccc3c(c2)OCCO3)C1,C1COc2c(ccc(N3C(=O)C[C@H](C(NCc4ccncc4)=O)C3)c2)O1,[C][C][O][C][=C][Branch2][Ring2][Branch1][C][=C][C][Branch2][Ring1][O][N][C][=Branch1][C][=O][C][C@H1][Branch1][#C][C][Branch1][O][N][C][C][=C][C][=N][C][=C][Ring1][=Branch1][=O][C][Ring1][S][=C][Ring2][Ring1][=Branch1][O][Ring2][Ring1][#Branch2]
O=C(NCc1ccncc1)[C@H]1CC(=O)N(c2ccc3c(c2)OCCO3)C1,O1c2cc(N3C(=O)C[C@H](C(NCc4ccncc4)=O)C3)ccc2OCC1,[O][C][=C][C][Branch2][Ring1][O][N][C][=Branch1][C][=O][C][C@H1][Branch1][#C][C][Branch1][O][N][C][C][=C][C][=N][C][=C][Ring1][=Branch1][=O][C][Ring1][S][=C][C][=C][Ring2][Ring1][=Branch1][O][C][C][Ring2][Ring1][#Branch2]
O=C(C[C@H]1NCCNC1=O)Nc1ccccc1F,O=C1[C@@H](CC(=O)Nc2ccccc2F)NCCN1,[O][=C][C@@H1][Branch1][S][C][C][=Branch1][C][=O][N][C][=C][C][=C][C][=C][Ring1][=Branch1][F][N][C][C][N][Ring1][P]
O=C(C[C@H]1NCCNC1=O)Nc1ccccc1F,c1(F)c(NC(=O)C[C@H]2NCCNC2=O)cccc1,[C][Branch1][C][F][=C][Branch1][S][N][C][=Branch1][C][=O][C][C@H1][N][C][C][N][C][Ring1][=Branch1][=O][C][=C][C][=C][Ring2][Ring1][C]
