original,augmented
O=C1CCN(C(=O)Nc2ccccc2F)CCC[C@H](C(=O)NCc2ccncc2)CCN1,O=C1NCC[C@@H](C(NCc2ccncc2)=O)CCCN(C(Nc2c(F)cccc2)=O)CC1
NC(=O)Cn1cnc2ccccc21,NC(Cn1c2c(nc1)cccc2)=O
NC(=O)Cn1cnc2ccccc21,c1cc2c(ncn2CC(N)=O)cc1
NC(=O)Cn1cnc2ccccc21,O=C(N)Cn1cnc2ccccc21
NC(=O)Cn1cnc2ccccc21,c1c2n(CC(=O)N)cnc2ccc1
NC(=O)Cn1cnc2ccccc21,n1(CC(=O)N)cnc2ccccc12
O=C(CCn1cnnn1)n1nnc2ccccc21,n1(C(CCn2cnnn2)=O)c2ccccc2nn1
O=C(CCn1cnnn1)n1nnc2ccccc21,c1n(CCC(=O)n2nnc3ccccc23)nnn1
O=C(CCn1cnnn1)n1nnc2ccccc21,n1c2c(n(C(=O)CCn3nnnc3)n1)cccc2
O=C(CCn1cnnn1)n1nnc2ccccc21,n1(C(=O)CCn2nnnc2)nnc2ccccc12
O=C(CCn1cnnn1)n1nnc2ccccc21,c1cccc2n(C(=O)CCn3nnnc3)nnc12
Cc1cc(C)n(CCC(=O)N2CCC[C@@H](N(Cc3cccnc3)[S@@+](C)(=O)[OH2+])C2)n1,c1(CN([C@@H]2CCCN(C(CCn3nc(C)cc3C)=O)C2)[S@@+](C)(=O)[OH2+])cnccc1
Cc1cc(C)n(CCC(=O)N2CCC[C@@H](N(Cc3cccnc3)[S@@+](C)(=O)[OH2+])C2)n1,C(c1cccnc1)N([C@@H]1CCCN(C(=O)CCn2nc(C)cc2C)C1)[S@+](C)([OH2+])=O
Cc1cc(C)n(CCC(=O)N2CCC[C@@H](N(Cc3cccnc3)[S@@+](C)(=O)[OH2+])C2)n1,C1N(C(=O)CCn2c(C)cc(C)n2)C[C@H](N(Cc2cccnc2)[S@@+]([OH2+])(C)=O)CC1
Cc1cc(C)n(CCC(=O)N2CCC[C@@H](N(Cc3cccnc3)[S@@+](C)(=O)[OH2+])C2)n1,c1(C)cc(C)nn1CCC(N1C[C@H](N(Cc2cccnc2)[S@@+](=O)([OH2+])C)CCC1)=O
Cc1cc(C)n(CCC(=O)N2CCC[C@@H](N(Cc3cccnc3)[S@@+](C)(=O)[OH2+])C2)n1,O=C(N1C[C@H](N(Cc2cccnc2)[S@+]([OH2+])(=O)C)CCC1)CCn1c(C)cc(C)n1
Cn1cncc1C(=O)N1CC(=O)N(Cc2ccccc2)C[C@@H](O)C1,c1cc(CN2C[C@@H](O)CN(C(c3cncn3C)=O)CC2=O)ccc1
Cn1cncc1C(=O)N1CC(=O)N(Cc2ccccc2)C[C@@H](O)C1,N1(Cc2ccccc2)C(=O)CN(C(=O)c2cncn2C)C[C@H](O)C1
Cn1cncc1C(=O)N1CC(=O)N(Cc2ccccc2)C[C@@H](O)C1,c1cc(CN2C(=O)CN(C(c3n(C)cnc3)=O)C[C@H](O)C2)ccc1
Cn1cncc1C(=O)N1CC(=O)N(Cc2ccccc2)C[C@@H](O)C1,[C@@H]1(O)CN(Cc2ccccc2)C(=O)CN(C(c2cncn2C)=O)C1
Cn1cncc1C(=O)N1CC(=O)N(Cc2ccccc2)C[C@@H](O)C1,C1(=O)CN(C(=O)c2n(C)cnc2)C[C@H](O)CN1Cc1ccccc1
Cc1nn(C)c(C(=O)N[C@@H](C)CN2CCOCC2)c1Br,c1(Br)c(C(=O)N[C@@H](C)CN2CCOCC2)n(C)nc1C
Cc1nn(C)c(C(=O)N[C@@H](C)CN2CCOCC2)c1Br,Cc1c(Br)c(C(=O)N[C@H](CN2CCOCC2)C)n(C)n1
Cc1nn(C)c(C(=O)N[C@@H](C)CN2CCOCC2)c1Br,Brc1c(C(N[C@@H](C)CN2CCOCC2)=O)n(C)nc1C
Cc1nn(C)c(C(=O)N[C@@H](C)CN2CCOCC2)c1Br,c1(C)nn(C)c(C(N[C@@H](C)CN2CCOCC2)=O)c1Br
Cc1nn(C)c(C(=O)N[C@@H](C)CN2CCOCC2)c1Br,n1c(C)c(Br)c(C(N[C@H](CN2CCOCC2)C)=O)n1C
Cc1[nH+]ccn1C1CN(C(=O)c2cc(C)n(C)n2)C1,c1[nH+]c(C)n(C2CN(C(c3cc(C)n(C)n3)=O)C2)c1
Cc1[nH+]ccn1C1CN(C(=O)c2cc(C)n(C)n2)C1,n1(C2CN(C(=O)c3nn(C)c(C)c3)C2)cc[nH+]c1C
Cc1[nH+]ccn1C1CN(C(=O)c2cc(C)n(C)n2)C1,Cc1n(C)nc(C(=O)N2CC(n3c(C)[nH+]cc3)C2)c1
Cc1[nH+]ccn1C1CN(C(=O)c2cc(C)n(C)n2)C1,c1(C)n(C)nc(C(=O)N2CC(n3cc[nH+]c3C)C2)c1
Cc1[nH+]ccn1C1CN(C(=O)c2cc(C)n(C)n2)C1,[nH+]1c(C)n(C2CN(C(=O)c3nn(C)c(C)c3)C2)cc1
N#Cc1cccc(C(=O)N2CCC3(CC[C@H]3OCC(N)=O)CC2)c1,c1c(C#N)cc(C(N2CCC3(CC[C@H]3OCC(=O)N)CC2)=O)cc1
N#Cc1cccc(C(=O)N2CCC3(CC[C@H]3OCC(N)=O)CC2)c1,C1CC2(CCN(C(c3cc(C#N)ccc3)=O)CC2)[C@@H]1OCC(=O)N
N#Cc1cccc(C(=O)N2CCC3(CC[C@H]3OCC(N)=O)CC2)c1,O(CC(=O)N)[C@@H]1CCC12CCN(C(=O)c1cccc(C#N)c1)CC2
N#Cc1cccc(C(=O)N2CCC3(CC[C@H]3OCC(N)=O)CC2)c1,c1(C(N2CCC3([C@H](OCC(N)=O)CC3)CC2)=O)cc(C#N)ccc1
N#Cc1cccc(C(=O)N2CCC3(CC[C@H]3OCC(N)=O)CC2)c1,O=C(N)CO[C@@H]1CCC12CCN(C(c1cccc(C#N)c1)=O)CC2
CC(=O)N[C@H](CCCN1C(=O)c2ccccc2C1=O)c1nnn[n-]1,c1cc2c(cc1)C(=O)N(CCC[C@H](c1[n-]nnn1)NC(C)=O)C2=O
CC(=O)N[C@H](CCCN1C(=O)c2ccccc2C1=O)c1nnn[n-]1,O=C1N(CCC[C@H](c2nnn[n-]2)NC(C)=O)C(=O)c2c1cccc2
CC(=O)N[C@H](CCCN1C(=O)c2ccccc2C1=O)c1nnn[n-]1,C(N[C@H](CCCN1C(=O)c2ccccc2C1=O)c1[n-]nnn1)(C)=O
CC(=O)N[C@H](CCCN1C(=O)c2ccccc2C1=O)c1nnn[n-]1,C1(=O)N(CCC[C@H](c2nnn[n-]2)NC(=O)C)C(=O)c2c1cccc2
CC(=O)N[C@H](CCCN1C(=O)c2ccccc2C1=O)c1nnn[n-]1,N1(CCC[C@H](c2[n-]nnn2)NC(C)=O)C(=O)c2c(cccc2)C1=O
Cc1nc2c(NC(=O)c3ccc(C(F)(F)F)s3)cccn2n1,c1(C(F)(F)F)ccc(C(=O)Nc2c3n(nc(C)n3)ccc2)s1
Cc1nc2c(NC(=O)c3ccc(C(F)(F)F)s3)cccn2n1,n1n2c(nc1C)c(NC(c1ccc(C(F)(F)F)s1)=O)ccc2
Cc1nc2c(NC(=O)c3ccc(C(F)(F)F)s3)cccn2n1,c1cc(NC(c2sc(C(F)(F)F)cc2)=O)c2nc(C)nn2c1
Cc1nc2c(NC(=O)c3ccc(C(F)(F)F)s3)cccn2n1,n12cccc(NC(=O)c3ccc(C(F)(F)F)s3)c1nc(C)n2
Cc1nc2c(NC(=O)c3ccc(C(F)(F)F)s3)cccn2n1,c1ccc(NC(c2sc(C(F)(F)F)cc2)=O)c2nc(C)nn12
O=C([O-])CCCN1C(=O)c2nccnc2C1=O,N1(CCCC(=O)[O-])C(=O)c2c(nccn2)C1=O
O=C([O-])CCCN1C(=O)c2nccnc2C1=O,O=C1c2nccnc2C(=O)N1CCCC(=O)[O-]
O=C([O-])CCCN1C(=O)c2nccnc2C1=O,c12c(nccn1)C(=O)N(CCCC(=O)[O-])C2=O
O=C([O-])CCCN1C(=O)c2nccnc2C1=O,c1nc2c(nc1)C(=O)N(CCCC([O-])=O)C2=O
CN(C)C(=O)c1ccc(OC2CCN(C(=O)c3ccncc3)CC2)nc1,O=C(c1cnc(OC2CCN(C(=O)c3ccncc3)CC2)cc1)N(C)C
CN(C)C(=O)c1ccc(OC2CCN(C(=O)c3ccncc3)CC2)nc1,O=C(N1CCC(Oc2ncc(C(=O)N(C)C)cc2)CC1)c1ccncc1
CN(C)C(=O)c1ccc(OC2CCN(C(=O)c3ccncc3)CC2)nc1,C1CC(Oc2ccc(C(N(C)C)=O)cn2)CCN1C(=O)c1ccncc1
CN(C)C(=O)c1ccc(OC2CCN(C(=O)c3ccncc3)CC2)nc1,O=C(c1ccncc1)N1CCC(Oc2ccc(C(N(C)C)=O)cn2)CC1
CN(C)C(=O)c1ccc(OC2CCN(C(=O)c3ccncc3)CC2)nc1,C1CN(C(=O)c2ccncc2)CCC1Oc1ncc(C(N(C)C)=O)cc1
Cn1c(=O)c2c(ncn2CC(=O)Nc2ccc(C(N)=O)cc2)n(C)c1=O,c1c(NC(Cn2cnc3c2c(=O)n(C)c(=O)n3C)=O)ccc(C(N)=O)c1
Cn1c(=O)c2c(ncn2CC(=O)Nc2ccc(C(N)=O)cc2)n(C)c1=O,C(C(Nc1ccc(C(N)=O)cc1)=O)n1c2c(=O)n(C)c(=O)n(C)c2nc1
Cn1c(=O)c2c(ncn2CC(=O)Nc2ccc(C(N)=O)cc2)n(C)c1=O,C(=O)(Nc1ccc(C(=O)N)cc1)Cn1c2c(=O)n(C)c(=O)n(C)c2nc1
Cn1c(=O)c2c(ncn2CC(=O)Nc2ccc(C(N)=O)cc2)n(C)c1=O,c1c(NC(=O)Cn2c3c(=O)n(C)c(=O)n(C)c3nc2)ccc(C(=O)N)c1
Cn1c(=O)c2c(ncn2CC(=O)Nc2ccc(C(N)=O)cc2)n(C)c1=O,n1(C)c(=O)n(C)c2ncn(CC(=O)Nc3ccc(C(N)=O)cc3)c2c1=O
O=C(Cc1cccs1)N1CCc2c([nH]c3ccnn3c2=O)C1,c12[nH]c3c(c(=O)n1ncc2)CCN(C(=O)Cc1sccc1)C3
O=C(Cc1cccs1)N1CCc2c([nH]c3ccnn3c2=O)C1,c1c2[nH]c3c(c(=O)n2nc1)CCN(C(Cc1sccc1)=O)C3
O=C(Cc1cccs1)N1CCc2c([nH]c3ccnn3c2=O)C1,O=C(N1Cc2[nH]c3ccnn3c(=O)c2CC1)Cc1cccs1
O=C(Cc1cccs1)N1CCc2c([nH]c3ccnn3c2=O)C1,c12c(c(=O)n3c([nH]1)ccn3)CCN(C(Cc1cccs1)=O)C2
O=C(Cc1cccs1)N1CCc2c([nH]c3ccnn3c2=O)C1,c1cc2[nH]c3c(c(=O)n2n1)CCN(C(=O)Cc1cccs1)C3
Cn1nc(C(=O)N2CCn3cnnc3C2)c2ccccc21,c1(C(=O)N2Cc3nncn3CC2)c2ccccc2n(C)n1
Cn1nc(C(=O)N2CCn3cnnc3C2)c2ccccc21,n12c(nnc1)CN(C(=O)c1nn(C)c3ccccc13)CC2
Cn1nc(C(=O)N2CCn3cnnc3C2)c2ccccc21,n1ncn2c1CN(C(=O)c1c3c(n(C)n1)cccc3)CC2
Cn1nc(C(=O)N2CCn3cnnc3C2)c2ccccc21,c1c2c(c(C(=O)N3CCn4cnnc4C3)nn2C)ccc1
Cn1nc(C(=O)N2CCn3cnnc3C2)c2ccccc21,n1nc2n(c1)CCN(C(c1nn(C)c3c1cccc3)=O)C2
Cc1nn(C)cc1C(=O)N1CCN(C(=O)c2ccco2)CC1,n1c(C)c(C(N2CCN(C(c3occc3)=O)CC2)=O)cn1C
Cc1nn(C)cc1C(=O)N1CCN(C(=O)c2ccco2)CC1,C(c1c(C)nn(C)c1)(=O)N1CCN(C(c2occc2)=O)CC1
Cc1nn(C)cc1C(=O)N1CCN(C(=O)c2ccco2)CC1,c1ccc(C(N2CCN(C(c3c(C)nn(C)c3)=O)CC2)=O)o1
Cc1nn(C)cc1C(=O)N1CCN(C(=O)c2ccco2)CC1,C1CN(C(=O)c2c(C)nn(C)c2)CCN1C(=O)c1ccco1
Cc1nn(C)cc1C(=O)N1CCN(C(=O)c2ccco2)CC1,C1N(C(=O)c2ccco2)CCN(C(c2cn(C)nc2C)=O)C1
Cc1cncc(C(=O)N2C[C@@H]3C[C@H]([NH+](C)C)CN3C(=O)[C@@H]2C)c1,C1N2[C@@H](C[C@@H]1[NH+](C)C)CN(C(c1cncc(C)c1)=O)[C@@H](C)C2=O
Cc1cncc(C(=O)N2C[C@@H]3C[C@H]([NH+](C)C)CN3C(=O)[C@@H]2C)c1,c1c(C(N2[C@@H](C)C(=O)N3[C@H](C2)C[C@H]([NH+](C)C)C3)=O)cc(C)cn1
Cc1cncc(C(=O)N2C[C@@H]3C[C@H]([NH+](C)C)CN3C(=O)[C@@H]2C)c1,c1(C)cncc(C(N2C[C@H]3N(C[C@@H]([NH+](C)C)C3)C(=O)[C@@H]2C)=O)c1
Cc1cncc(C(=O)N2C[C@@H]3C[C@H]([NH+](C)C)CN3C(=O)[C@@H]2C)c1,c1(C(N2[C@@H](C)C(=O)N3[C@@H](C[C@H]([NH+](C)C)C3)C2)=O)cc(C)cnc1
Cc1cncc(C(=O)N2C[C@@H]3C[C@H]([NH+](C)C)CN3C(=O)[C@@H]2C)c1,C[C@@H]1N(C(=O)c2cncc(C)c2)C[C@@H]2C[C@H]([NH+](C)C)CN2C1=O
Cc1ccn2c(=O)c(C(=O)NCCCN3CCCC3=O)c([O-])nc2c1,c1(=O)n2ccc(C)cc2nc([O-])c1C(=O)NCCCN1CCCC1=O
Cc1ccn2c(=O)c(C(=O)NCCCN3CCCC3=O)c([O-])nc2c1,C(CCN1C(=O)CCC1)NC(c1c([O-])nc2n(ccc(C)c2)c1=O)=O
Cc1ccn2c(=O)c(C(=O)NCCCN3CCCC3=O)c([O-])nc2c1,O=C1CCCN1CCCNC(c1c([O-])nc2n(c1=O)ccc(C)c2)=O
Cc1ccn2c(=O)c(C(=O)NCCCN3CCCC3=O)c([O-])nc2c1,n12c(=O)c(C(NCCCN3C(=O)CCC3)=O)c([O-])nc1cc(C)cc2
Cc1ccn2c(=O)c(C(=O)NCCCN3CCCC3=O)c([O-])nc2c1,c1n2c(=O)c(C(=O)NCCCN3CCCC3=O)c([O-])nc2cc(C)c1
O=C(c1cccs1)N1CC(n2cc(CO)nn2)C1,c1csc(C(N2CC(n3nnc(CO)c3)C2)=O)c1
O=C(c1cccs1)N1CC(n2cc(CO)nn2)C1,s1c(C(N2CC(n3nnc(CO)c3)C2)=O)ccc1
O=C(c1cccs1)N1CC(n2cc(CO)nn2)C1,c1n(C2CN(C(c3sccc3)=O)C2)nnc1CO
O=C(c1cccs1)N1CC(n2cc(CO)nn2)C1,n1nn(C2CN(C(c3cccs3)=O)C2)cc1CO
O=C(c1cccs1)N1CC(n2cc(CO)nn2)C1,n1(C2CN(C(c3sccc3)=O)C2)cc(CO)nn1
CC(C)c1ccc(Cc2n[nH]c(NCCc3c[nH]c4ccc(Cl)cc34)nc2=O)cc1,c1(NCCc2c[nH]c3ccc(Cl)cc23)nc(=O)c(Cc2ccc(C(C)C)cc2)n[nH]1
CC(C)c1ccc(Cc2n[nH]c(NCCc3c[nH]c4ccc(Cl)cc34)nc2=O)cc1,c1(=O)c(Cc2ccc(C(C)C)cc2)n[nH]c(NCCc2c[nH]c3c2cc(Cl)cc3)n1
CC(C)c1ccc(Cc2n[nH]c(NCCc3c[nH]c4ccc(Cl)cc34)nc2=O)cc1,c12cc(Cl)ccc1[nH]cc2CCNc1nc(=O)c(Cc2ccc(C(C)C)cc2)n[nH]1
CC(C)c1ccc(Cc2n[nH]c(NCCc3c[nH]c4ccc(Cl)cc34)nc2=O)cc1,c1c(CCNc2[nH]nc(Cc3ccc(C(C)C)cc3)c(=O)n2)c2cc(Cl)ccc2[nH]1
CC(C)c1ccc(Cc2n[nH]c(NCCc3c[nH]c4ccc(Cl)cc34)nc2=O)cc1,[nH]1c2ccc(Cl)cc2c(CCNc2nc(=O)c(Cc3ccc(C(C)C)cc3)n[nH]2)c1
Cc1cc2c(cc1S(=O)(=O)[O-])n(C)c(=O)n2C,n1(C)c2cc(S(=O)(=O)[O-])c(C)cc2n(C)c1=O
Cc1cc2c(cc1S(=O)(=O)[O-])n(C)c(=O)n2C,c1c(C)c(S(=O)([O-])=O)cc2n(C)c(=O)n(C)c12
Cc1cc2c(cc1S(=O)(=O)[O-])n(C)c(=O)n2C,n1(C)c2cc(S(=O)([O-])=O)c(C)cc2n(C)c1=O
Cc1cc2c(cc1S(=O)(=O)[O-])n(C)c(=O)n2C,c12n(C)c(=O)n(C)c1cc(C)c(S(=O)([O-])=O)c2
Cc1cc2c(cc1S(=O)(=O)[O-])n(C)c(=O)n2C,[O-]S(c1c(C)cc2c(c1)n(C)c(=O)n2C)(=O)=O
NC(=O)[C@@H]1CC(=O)OC12CCCC2,[C@@H]1(C(N)=O)CC(=O)OC12CCCC2
NC(=O)[C@@H]1CC(=O)OC12CCCC2,C(=O)(N)[C@H]1C2(CCCC2)OC(=O)C1
NC(=O)[C@@H]1CC(=O)OC12CCCC2,O=C1OC2([C@H](C(=O)N)C1)CCCC2
NC(=O)[C@@H]1CC(=O)OC12CCCC2,C1C(=O)OC2(CCCC2)[C@@H]1C(N)=O
NC(=O)[C@@H]1CC(=O)OC12CCCC2,C1CC2(OC(=O)C[C@H]2C(=O)N)CC1
NC(=O)c1cc(C(N)=O)cc([N+](=O)[O-])c1,c1([N+](=O)[O-])cc(C(N)=O)cc(C(=O)N)c1
NC(=O)c1cc(C(N)=O)cc([N+](=O)[O-])c1,c1c([N+]([O-])=O)cc(C(=O)N)cc1C(N)=O
NC(=O)c1cc(C(N)=O)cc([N+](=O)[O-])c1,[N+]([O-])(=O)c1cc(C(N)=O)cc(C(=O)N)c1
NC(=O)c1cc(C(N)=O)cc([N+](=O)[O-])c1,C(N)(=O)c1cc(C(N)=O)cc([N+](=O)[O-])c1
NC(=O)c1cc(C(N)=O)cc([N+](=O)[O-])c1,O=C(c1cc([N+](=O)[O-])cc(C(=O)N)c1)N
CCOC(=O)CCCn1cc([N+](=O)[O-])c(C(N)=O)n1,n1(CCCC(OCC)=O)nc(C(=O)N)c([N+](=O)[O-])c1
CCOC(=O)CCCn1cc([N+](=O)[O-])c(C(N)=O)n1,NC(=O)c1c([N+](=O)[O-])cn(CCCC(=O)OCC)n1
CCOC(=O)CCCn1cc([N+](=O)[O-])c(C(N)=O)n1,C(n1nc(C(N)=O)c([N+]([O-])=O)c1)CCC(=O)OCC
CCOC(=O)CCCn1cc([N+](=O)[O-])c(C(N)=O)n1,c1([N+](=O)[O-])cn(CCCC(OCC)=O)nc1C(N)=O
CCOC(=O)CCCn1cc([N+](=O)[O-])c(C(N)=O)n1,C(=O)(OCC)CCCn1cc([N+]([O-])=O)c(C(N)=O)n1
Cn1c(Cn2nnc(-c3ccccc3)n2)nnc1SCC(N)=O,NC(=O)CSc1nnc(Cn2nc(-c3ccccc3)nn2)n1C
Cn1c(Cn2nnc(-c3ccccc3)n2)nnc1SCC(N)=O,c1cccc(-c2nnn(Cc3nnc(SCC(=O)N)n3C)n2)c1
Cn1c(Cn2nnc(-c3ccccc3)n2)nnc1SCC(N)=O,NC(=O)CSc1nnc(Cn2nnc(-c3ccccc3)n2)n1C
Cn1c(Cn2nnc(-c3ccccc3)n2)nnc1SCC(N)=O,c1cc(-c2nn(Cc3n(C)c(SCC(N)=O)nn3)nn2)ccc1
Cn1c(Cn2nnc(-c3ccccc3)n2)nnc1SCC(N)=O,n1nn(Cc2n(C)c(SCC(N)=O)nn2)nc1-c1ccccc1
Cn1cc(NC(=O)c2cn(C)c(=O)c3ccccc23)cn1,c1ccc2c(c(=O)n(C)cc2C(=O)Nc2cn(C)nc2)c1
Cn1cc(NC(=O)c2cn(C)c(=O)c3ccccc23)cn1,Cn1ncc(NC(=O)c2cn(C)c(=O)c3c2cccc3)c1
Cn1cc(NC(=O)c2cn(C)c(=O)c3ccccc23)cn1,c1(NC(=O)c2cn(C)c(=O)c3ccccc23)cnn(C)c1
Cn1cc(NC(=O)c2cn(C)c(=O)c3ccccc23)cn1,C(=O)(Nc1cn(C)nc1)c1c2c(cccc2)c(=O)n(C)c1
Cn1cc(NC(=O)c2cn(C)c(=O)c3ccccc23)cn1,n1n(C)cc(NC(=O)c2c3c(cccc3)c(=O)n(C)c2)c1
CNC(=O)C[C@@H]1C(=O)N(C)C(=S)N1NC(=O)c1ccccc1,C(=O)(c1ccccc1)NN1[C@H](CC(NC)=O)C(=O)N(C)C1=S
CNC(=O)C[C@@H]1C(=O)N(C)C(=S)N1NC(=O)c1ccccc1,C(NN1[C@H](CC(=O)NC)C(=O)N(C)C1=S)(c1ccccc1)=O
CNC(=O)C[C@@H]1C(=O)N(C)C(=S)N1NC(=O)c1ccccc1,N1(C)C(=S)N(NC(=O)c2ccccc2)[C@H](CC(NC)=O)C1=O
CNC(=O)C[C@@H]1C(=O)N(C)C(=S)N1NC(=O)c1ccccc1,c1cc(C(NN2[C@H](CC(NC)=O)C(=O)N(C)C2=S)=O)ccc1
CNC(=O)C[C@@H]1C(=O)N(C)C(=S)N1NC(=O)c1ccccc1,C(C(=O)NC)[C@H]1N(NC(c2ccccc2)=O)C(=S)N(C)C1=O
O=C1C[C@H](C(=O)[O-])[C@@H](c2ccc3c(c2)OCCO3)O1,C1C(=O)O[C@H](c2ccc3c(c2)OCCO3)[C@H]1C(=O)[O-]
O=C1C[C@H](C(=O)[O-])[C@@H](c2ccc3c(c2)OCCO3)O1,c1cc2c(cc1[C@@H]1[C@@H](C(=O)[O-])CC(=O)O1)OCCO2
O=C1C[C@H](C(=O)[O-])[C@@H](c2ccc3c(c2)OCCO3)O1,c1cc2c(cc1[C@@H]1[C@@H](C([O-])=O)CC(=O)O1)OCCO2
O=C1C[C@H](C(=O)[O-])[C@@H](c2ccc3c(c2)OCCO3)O1,O=C1O[C@H](c2ccc3c(c2)OCCO3)[C@@H](C([O-])=O)C1
O=C1C[C@H](C(=O)[O-])[C@@H](c2ccc3c(c2)OCCO3)O1,[O-]C([C@H]1CC(=O)O[C@@H]1c1cc2c(cc1)OCCO2)=O
Cn1cc(C(=O)NCCCc2nnc3ccccn23)c2ccccc2c1=O,c1c2c(c(C(=O)NCCCc3n4ccccc4nn3)cn(C)c2=O)ccc1
Cn1cc(C(=O)NCCCc2nnc3ccccn23)c2ccccc2c1=O,n1(C)cc(C(=O)NCCCc2nnc3ccccn23)c2c(cccc2)c1=O
Cn1cc(C(=O)NCCCc2nnc3ccccn23)c2ccccc2c1=O,Cn1cc(C(=O)NCCCc2n3ccccc3nn2)c2c(c1=O)cccc2
Cn1cc(C(=O)NCCCc2nnc3ccccn23)c2ccccc2c1=O,c1(CCCNC(c2cn(C)c(=O)c3ccccc32)=O)nnc2n1cccc2
Cn1cc(C(=O)NCCCc2nnc3ccccn23)c2ccccc2c1=O,C(=O)(c1cn(C)c(=O)c2ccccc12)NCCCc1nnc2n1cccc2
CC(=O)c1cnc2nc(C)nn2c1C,c1(C)nc2ncc(C(=O)C)c(C)n2n1
CC(=O)c1cnc2nc(C)nn2c1C,O=C(c1c(C)n2nc(C)nc2nc1)C
CC(=O)c1cnc2nc(C)nn2c1C,Cc1nn2c(n1)ncc(C(C)=O)c2C
CC(=O)c1cnc2nc(C)nn2c1C,c1(C)n2nc(C)nc2ncc1C(=O)C
CC(=O)c1cnc2nc(C)nn2c1C,c1(C(C)=O)c(C)n2c(nc(C)n2)nc1
Cn1cnc(C(=O)N2C[C@H](CCC(=O)N3CCOCC3)C3(CCC3)C2)c1,O=C(N1CCOCC1)CC[C@H]1CN(C(=O)c2ncn(C)c2)CC12CCC2
Cn1cnc(C(=O)N2C[C@H](CCC(=O)N3CCOCC3)C3(CCC3)C2)c1,C1CCC12CN(C(=O)c1ncn(C)c1)C[C@@H]2CCC(N1CCOCC1)=O
Cn1cnc(C(=O)N2C[C@H](CCC(=O)N3CCOCC3)C3(CCC3)C2)c1,C1CC2([C@@H](CCC(=O)N3CCOCC3)CN(C(c3ncn(C)c3)=O)C2)C1
Cn1cnc(C(=O)N2C[C@H](CCC(=O)N3CCOCC3)C3(CCC3)C2)c1,Cn1cc(C(=O)N2C[C@H](CCC(N3CCOCC3)=O)C3(CCC3)C2)nc1
Cn1cnc(C(=O)N2C[C@H](CCC(=O)N3CCOCC3)C3(CCC3)C2)c1,n1(C)cc(C(N2CC3(CCC3)[C@@H](CCC(=O)N3CCOCC3)C2)=O)nc1
NC(=O)c1c(N)cnn1CCF,n1cc(N)c(C(N)=O)n1CCF
NC(=O)c1c(N)cnn1CCF,NC(c1n(CCF)ncc1N)=O
NC(=O)c1c(N)cnn1CCF,FCCn1c(C(N)=O)c(N)cn1
NC(=O)c1c(N)cnn1CCF,C(n1ncc(N)c1C(N)=O)CF
NC(=O)c1c(N)cnn1CCF,c1(N)c(C(=O)N)n(CCF)nc1
Nc1cccc(S(=O)(=O)N2CCC(C(=O)[O-])CC2)c1,c1(N)cccc(S(N2CCC(C([O-])=O)CC2)(=O)=O)c1
Nc1cccc(S(=O)(=O)N2CCC(C(=O)[O-])CC2)c1,C1(C([O-])=O)CCN(S(=O)(c2cc(N)ccc2)=O)CC1
Nc1cccc(S(=O)(=O)N2CCC(C(=O)[O-])CC2)c1,c1(S(N2CCC(C(=O)[O-])CC2)(=O)=O)cccc(N)c1
Nc1cccc(S(=O)(=O)N2CCC(C(=O)[O-])CC2)c1,O=S(c1cc(N)ccc1)(N1CCC(C(=O)[O-])CC1)=O
Nc1cccc(S(=O)(=O)N2CCC(C(=O)[O-])CC2)c1,c1cc(S(N2CCC(C([O-])=O)CC2)(=O)=O)cc(N)c1
Cc1c(C(=O)N(C)C)sc(NC(=O)c2ccnn2C)c1C#N,c1nn(C)c(C(Nc2c(C#N)c(C)c(C(N(C)C)=O)s2)=O)c1
Cc1c(C(=O)N(C)C)sc(NC(=O)c2ccnn2C)c1C#N,c1nn(C)c(C(=O)Nc2c(C#N)c(C)c(C(=O)N(C)C)s2)c1
Cc1c(C(=O)N(C)C)sc(NC(=O)c2ccnn2C)c1C#N,CN(C)C(=O)c1sc(NC(=O)c2n(C)ncc2)c(C#N)c1C
Cc1c(C(=O)N(C)C)sc(NC(=O)c2ccnn2C)c1C#N,c1(C)c(C(=O)N(C)C)sc(NC(=O)c2n(C)ncc2)c1C#N
Cc1c(C(=O)N(C)C)sc(NC(=O)c2ccnn2C)c1C#N,CN(C(c1c(C)c(C#N)c(NC(c2n(C)ncc2)=O)s1)=O)C
C[C@H](C(=O)[O-])n1ccc(C(N)=O)n1,c1(C(N)=O)ccn([C@@H](C([O-])=O)C)n1
C[C@H](C(=O)[O-])n1ccc(C(N)=O)n1,C([O-])(=O)[C@H](n1nc(C(=O)N)cc1)C
C[C@H](C(=O)[O-])n1ccc(C(N)=O)n1,[C@@H](n1nc(C(=O)N)cc1)(C)C([O-])=O
C[C@H](C(=O)[O-])n1ccc(C(N)=O)n1,O=C(N)c1ccn([C@H](C)C([O-])=O)n1
C[C@H](C(=O)[O-])n1ccc(C(N)=O)n1,c1cc(C(N)=O)nn1[C@@H](C(=O)[O-])C
O=C([O-])CCNC(=O)Cn1ncc2ccccc2c1=O,c12ccccc1cnn(CC(=O)NCCC(=O)[O-])c2=O
O=C([O-])CCNC(=O)Cn1ncc2ccccc2c1=O,C(Cn1c(=O)c2ccccc2cn1)(=O)NCCC(=O)[O-]
O=C([O-])CCNC(=O)Cn1ncc2ccccc2c1=O,O=C(Cn1c(=O)c2c(cn1)cccc2)NCCC([O-])=O
