original,augmented,selfies
Cn1cc(N2C[C@@H](C(=O)[O-])CC2=O)cn1,n1cc(N2C(=O)C[C@H](C([O-])=O)C2)cn1C,[N][=C][C][Branch2][Ring1][C][N][C][=Branch1][C][=O][C][C@H1][Branch1][=Branch1][C][Branch1][C][O-1][=O][C][Ring1][=Branch2][=C][N][Ring1][=C][C]
COc1ccc(-c2ccc(=O)n(CC(=O)N3CCC(C(N)=O)CC3)n2)cc1OC,O=C(N)C1CCN(C(=O)Cn2c(=O)ccc(-c3ccc(OC)c(OC)c3)n2)CC1,[O][=C][Branch1][C][N][C][C][C][N][Branch2][Ring2][Ring1][C][=Branch1][C][=O][C][N][C][=Branch1][C][=O][C][=C][C][Branch1][P][C][=C][C][=C][Branch1][Ring1][O][C][C][Branch1][Ring1][O][C][=C][Ring1][#Branch2][=N][Ring1][P][C][C][Ring2][Ring1][#Branch2]
CC(=O)N1CCC(C(=O)n2nc(C)cc2C)CC1,C1C(C(=O)n2c(C)cc(C)n2)CCN(C(C)=O)C1,[C][C][Branch2][Ring1][C][C][=Branch1][C][=O][N][C][Branch1][C][C][=C][C][Branch1][C][C][=N][Ring1][#Branch1][C][C][N][Branch1][=Branch1][C][Branch1][C][C][=O][C][Ring2][Ring1][C]
COc1ccc(-c2ncn3c2C(=O)N(CC(=O)[O-])CC3)cc1,c12n(cnc1-c1ccc(OC)cc1)CCN(CC(=O)[O-])C2=O,[C][N][Branch2][Ring1][C][C][=N][C][=Ring1][Branch1][C][=C][C][=C][Branch1][Ring1][O][C][C][=C][Ring1][Branch2][C][C][N][Branch1][#Branch1][C][C][=Branch1][C][=O][O-1][C][Ring2][Ring1][Branch1][=O]
COc1ccc(N)cc1C(N)=O,Nc1ccc(OC)c(C(N)=O)c1,[N][C][=C][C][=C][Branch1][Ring1][O][C][C][Branch1][=Branch1][C][Branch1][C][N][=O][=C][Ring1][O]
CSCC[C@H](C(=O)NCc1nnc2ccccn12)n1c(=O)[nH]c2ccccc2c1=O,[C@@H](C(=O)NCc1n2ccccc2nn1)(n1c(=O)[nH]c2c(cccc2)c1=O)CCSC,[C@@H1][Branch2][Ring1][Ring2][C][=Branch1][C][=O][N][C][C][N][C][=C][C][=C][C][Ring1][=Branch1][=N][N][=Ring1][=Branch2][Branch2][Ring1][Branch1][N][C][=Branch1][C][=O][NH1][C][=C][Branch1][#Branch1][C][=C][C][=C][Ring1][=Branch1][C][Ring1][O][=O][C][C][S][C]
[NH3+]C1CCN(c2nnc3ccccn23)CC1,c1(N2CCC([NH3+])CC2)n2c(cccc2)nn1,[C][Branch1][N][N][C][C][C][Branch1][C][NH3+1][C][C][Ring1][#Branch1][N][C][Branch1][#Branch1][C][=C][C][=C][Ring1][=Branch1][=N][N][=Ring1][S]
Cc1c(CNC(=O)c2nn3cccnc3c2Cl)cnn1C,c1(C)c(CNC(c2c(Cl)c3n(cccn3)n2)=O)cnn1C,[C][Branch1][C][C][=C][Branch2][Ring1][#Branch2][C][N][C][Branch2][Ring1][Ring1][C][C][Branch1][C][Cl][=C][N][Branch1][#Branch1][C][=C][C][=N][Ring1][=Branch1][N][=Ring1][#Branch2][=O][C][=N][N][Ring2][Ring1][Ring2][C]
O=[S@@+]([OH2+])(Nc1cccnc1)c1ccc(Oc2ccccc2)cc1,c1(Oc2ccccc2)ccc([S@+](Nc2cccnc2)(=O)[OH2+])cc1,[C][Branch1][#Branch2][O][C][=C][C][=C][C][=C][Ring1][=Branch1][=C][C][=C][Branch1][P][S@+1][Branch1][#Branch2][N][C][=C][C][=C][N][=C][Ring1][=Branch1][=Branch1][C][=O][OH2+1][C][=C][Ring2][Ring1][#Branch1]
CN(C)C(=O)c1ccc2c(c1)N(CC(=O)N1CCCC1)C(=O)CO2,c1c2c(cc(C(N(C)C)=O)c1)N(CC(N1CCCC1)=O)C(=O)CO2,[C][=C][C][=Branch1][P][=C][C][Branch1][#Branch2][C][Branch1][=Branch1][N][Branch1][C][C][C][=O][=C][Ring1][O][N][Branch1][=N][C][C][Branch1][Branch2][N][C][C][C][C][Ring1][Branch1][=O][C][=Branch1][C][=O][C][O][Ring2][Ring1][#Branch1]
Cc1c([S@+](=O)([OH2+])N(C)Cc2ccnn2C)cnn1C(F)F,Cn1nccc1CN([S@@+]([OH2+])(c1cnn(C(F)F)c1C)=O)C,[C][N][N][=C][C][=C][Ring1][Branch1][C][N][Branch2][Ring1][#Branch1][S@@+1][Branch1][C][OH2+1][Branch1][S][C][C][=N][N][Branch1][=Branch1][C][Branch1][C][F][F][C][=Ring1][Branch2][C][=O][C]
[O-]C1=c2cnc3ncnn3c2=CC=NN1,n12c3c(cnc1ncn2)=C([O-])NN=CC=3,[N][C][C][Branch1][O][C][=N][C][Ring1][=Branch1][=N][C][=N][Ring1][=Branch2][=C][Branch1][C][O-1][N][N][=C][C][=Ring1][=C]
Cc1nc(-c2ccccn2)cc2nn(CC(=O)N3CCOCC3)c(=O)n12,c1ccc(-c2cc3nn(CC(=O)N4CCOCC4)c(=O)n3c(C)n2)nc1,[C][=C][C][=C][Branch2][Ring2][Ring2][C][=C][C][=N][N][Branch1][=C][C][C][=Branch1][C][=O][N][C][C][O][C][C][Ring1][=Branch1][C][=Branch1][C][=O][N][Ring1][#C][C][Branch1][C][C][=N][Ring2][Ring1][Ring2][N][=C][Ring2][Ring1][#Branch2]
O=C(CCN(C[C@@H]1CCCO1)C(=O)c1cc(-c2cccc(Cl)c2)on1)N1CCCCC1,C1N(C(CCN(C[C@@H]2CCCO2)C(=O)c2cc(-c3cc(Cl)ccc3)on2)=O)CCCC1,[C][N][Branch2][Ring2][O][C][Branch2][Ring2][=Branch1][C][C][N][Branch1][=Branch2][C][C@@H1][C][C][C][O][Ring1][Branch1][C][=Branch1][C][=O][C][C][=C][Branch1][N][C][=C][C][Branch1][C][Cl][=C][C][=C][Ring1][#Branch1][O][N][=Ring1][N][=O][C][C][C][C][Ring2][Ring1][#C]
CCn1cc(C(=O)N2CC[C@@H](n3cc(COc4cnccn4)nn3)C2)cn1,c1(COc2cnccn2)cn([C@@H]2CCN(C(=O)c3cn(CC)nc3)C2)nn1,[C][Branch1][O][C][O][C][=C][N][=C][C][=N][Ring1][=Branch1][=C][N][Branch2][Ring1][=Branch2][C@@H1][C][C][N][Branch1][S][C][=Branch1][C][=O][C][=C][N][Branch1][Ring1][C][C][N][=C][Ring1][#Branch1][C][Ring1][=C][N][=N][Ring2][Ring1][O]
Cc1nc([C@@H]2CN(C(=O)Cc3cccnc3)C[C@H]2C(N)=O)n[nH]1,n1c([C@@H]2CN(C(=O)Cc3cccnc3)C[C@H]2C(N)=O)nc(C)[nH]1,[N][=C][Branch2][Ring1][N][C@@H1][C][N][Branch1][=C][C][=Branch1][C][=O][C][C][=C][C][=C][N][=C][Ring1][=Branch1][C][C@H1][Ring1][=C][C][Branch1][C][N][=O][N][=C][Branch1][C][C][NH1][Ring2][Ring1][#Branch1]
Cc1cc(C)n(CCC(=O)N2CC[C@H](CC(=O)N3CCOCC3)C2)n1,C(=O)(CCn1c(C)cc(C)n1)N1CC[C@H](CC(=O)N2CCOCC2)C1,[C][=Branch1][C][=O][Branch1][S][C][C][N][C][Branch1][C][C][=C][C][Branch1][C][C][=N][Ring1][#Branch1][N][C][C][C@H1][Branch1][=C][C][C][=Branch1][C][=O][N][C][C][O][C][C][Ring1][=Branch1][C][Ring1][=C]
CCn1cc(NC(=O)CCCC(=O)[O-])c(C(N)=O)n1,C(=O)(Nc1c(C(N)=O)nn(CC)c1)CCCC([O-])=O,[C][=Branch1][C][=O][Branch2][Ring1][Ring2][N][C][C][Branch1][=Branch1][C][Branch1][C][N][=O][=N][N][Branch1][Ring1][C][C][C][=Ring1][#Branch2][C][C][C][C][Branch1][C][O-1][=O]
Cc1cc(C)n(-c2ccc(=O)n(CC(=O)Nc3ccc(C(N)=O)cc3)n2)n1,Cc1n(-c2nn(CC(Nc3ccc(C(N)=O)cc3)=O)c(=O)cc2)nc(C)c1,[C][C][N][Branch2][Ring2][Branch1][C][=N][N][Branch2][Ring1][=Branch1][C][C][Branch1][P][N][C][=C][C][=C][Branch1][=Branch1][C][Branch1][C][N][=O][C][=C][Ring1][=Branch2][=O][C][=Branch1][C][=O][C][=C][Ring2][Ring1][Ring2][N][=C][Branch1][C][C][C][=Ring2][Ring1][#Branch2]
Cc1oc(-c2ccc(NC(=O)Cc3ccccc3F)cc2)nc1Cn1cccn1,c1n(Cc2c(C)oc(-c3ccc(NC(Cc4ccccc4F)=O)cc3)n2)ncc1,[C][N][Branch2][Ring2][=Branch2][C][C][=C][Branch1][C][C][O][C][Branch2][Ring1][#Branch2][C][=C][C][=C][Branch1][S][N][C][Branch1][O][C][C][=C][C][=C][C][=C][Ring1][=Branch1][F][=O][C][=C][Ring1][P][=N][Ring2][Ring1][#Branch1][N][=C][C][=Ring2][Ring1][=N]
O=C([O-])[C@@H]1CS[C@H](c2ccc(O)cc2)N1,C1[C@@H](C(=O)[O-])N[C@@H](c2ccc(O)cc2)S1,[C][C@@H1][Branch1][=Branch1][C][=Branch1][C][=O][O-1][N][C@@H1][Branch1][N][C][=C][C][=C][Branch1][C][O][C][=C][Ring1][#Branch1][S][Ring1][#C]
Cc1nnc2ccc(-n3ncc4c3NC(=O)C[C@@H]4c3ccc(OCC(N)=O)cc3)nn12,c1(OCC(=O)N)ccc([C@@H]2c3cnn(-c4ccc5nnc(C)n5n4)c3NC(=O)C2)cc1,[C][Branch1][Branch2][O][C][C][=Branch1][C][=O][N][=C][C][=C][Branch2][Ring2][Ring2][C@@H1][C][C][=N][N][Branch1][P][C][C][=C][C][=N][N][=C][Branch1][C][C][N][Ring1][=Branch1][N][=Ring1][#Branch2][C][=Ring1][#C][N][C][=Branch1][C][=O][C][Ring2][Ring1][Ring2][C][=C][Ring2][Ring1][#C]
Cn1cc(-c2cc(CN)no2)cn1,NCc1noc(-c2cnn(C)c2)c1,[N][C][C][=N][O][C][Branch1][O][C][C][=N][N][Branch1][C][C][C][=Ring1][=Branch1][=C][Ring1][O]
CC(=O)[C@H]1[C@H]2c3ccccc3O[C@]1(C)N=c1s/c(=C/c3cnn(C)c3)c(=O)n12,O=c1n2c(s/c1=C/c1cn(C)nc1)=N[C@]1(C)[C@@H](C(=O)C)[C@H]2c2ccccc2O1,[O][=C][N][C][Branch1][S][S][/C][Ring1][Branch1][=C][/C][=C][N][Branch1][C][C][N][=C][Ring1][=Branch1][=N][C@][Branch1][C][C][C@@H1][Branch1][=Branch1][C][=Branch1][C][=O][C][C@H1][Ring2][Ring1][Ring1][C][=C][C][=C][C][=C][Ring1][=Branch1][O][Ring1][=C]
CNC(=O)[C@@H]1CN(C(=O)c2ccccc2C)C[C@H]1CO,O=C(c1c(C)cccc1)N1C[C@@H](C(=O)NC)[C@H](CO)C1,[O][=C][Branch1][N][C][=C][Branch1][C][C][C][=C][C][=C][Ring1][#Branch1][N][C][C@@H1][Branch1][#Branch1][C][=Branch1][C][=O][N][C][C@H1][Branch1][Ring1][C][O][C][Ring1][O]
Cn1nc(N2CC[C@@H](NC(=O)c3ccc[nH]c3=O)C2)ccc1=O,O=c1n(C)nc(N2CC[C@@H](NC(c3c(=O)[nH]ccc3)=O)C2)cc1,[O][=C][N][Branch1][C][C][N][=C][Branch2][Ring1][#Branch2][N][C][C][C@@H1][Branch1][P][N][C][Branch1][N][C][C][=Branch1][C][=O][NH1][C][=C][C][=Ring1][#Branch1][=O][C][Ring1][#C][C][=C][Ring2][Ring1][=Branch1]
OC[C@H]1O[C@@H](n2nnc3ccccc32)[C@H](O)[C@@H]1O,n1n([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c2ccccc2n1,[N][N][Branch1][S][C@@H1][O][C@H1][Branch1][Ring1][C][O][C@@H1][Branch1][C][O][C@H1][Ring1][Branch2][O][C][=C][C][=C][C][=C][Ring1][=Branch1][N][=Ring2][Ring1][C]
CCn1nc2n(c1=O)CC[C@H](C(=O)[O-])CC2,C([O-])(=O)[C@@H]1CCc2n(c(=O)n(CC)n2)CC1,[C][Branch1][C][O-1][=Branch1][C][=O][C@@H1][C][C][C][N][Branch1][=N][C][=Branch1][C][=O][N][Branch1][Ring1][C][C][N][=Ring1][Branch2][C][C][Ring1][=N]
Cc1cnn(CC(=O)NC[C@H]2CN(Cc3ccccc3)C(=O)CO2)c1,C1(=O)CO[C@@H](CNC(=O)Cn2cc(C)cn2)CN1Cc1ccccc1,[C][=Branch1][C][=O][C][O][C@@H1][Branch2][Ring1][C][C][N][C][=Branch1][C][=O][C][N][C][=C][Branch1][C][C][C][=N][Ring1][=Branch1][C][N][Ring2][Ring1][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1]
NC(=O)Cn1nnc(-c2cccc(N)c2)n1,n1nc(-c2cccc(N)c2)nn1CC(=O)N,[N][=N][C][Branch1][N][C][=C][C][=C][C][Branch1][C][N][=C][Ring1][#Branch1][=N][N][Ring1][N][C][C][=Branch1][C][=O][N]
C[S@@+](=O)([OH2+])Nc1cccnc1,N([S@@+](C)([OH2+])=O)c1cnccc1,[N][Branch1][=Branch2][S@@+1][Branch1][C][C][Branch1][C][OH2+1][=O][C][=C][N][=C][C][=C][Ring1][=Branch1]
CCn1ncc(NC(=O)c2nn(C)cc2Br)c1C(N)=O,NC(=O)c1n(CC)ncc1NC(c1c(Br)cn(C)n1)=O,[N][C][=Branch1][C][=O][C][N][Branch1][Ring1][C][C][N][=C][C][=Ring1][#Branch1][N][C][Branch1][=C][C][C][Branch1][C][Br][=C][N][Branch1][C][C][N][=Ring1][#Branch1][=O]
O=C(CN1C(=O)COc2ccc(C(=O)COc3ccccc3F)cc21)Nc1ccc(F)cc1,N(C(CN1c2cc(C(=O)COc3c(F)cccc3)ccc2OCC1=O)=O)c1ccc(F)cc1,[N][Branch2][Ring2][O][C][Branch2][Ring2][=Branch1][C][N][C][=C][C][Branch2][Ring1][C][C][=Branch1][C][=O][C][O][C][=C][Branch1][C][F][C][=C][C][=C][Ring1][#Branch1][=C][C][=C][Ring1][P][O][C][C][Ring2][Ring1][Branch1][=O][=O][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1]
Cc1cc(C(F)(F)F)nn1CC(=O)N1CCc2c(c(-c3nncn3C)nn2C)C1,C(C(=O)N1CCc2n(C)nc(-c3n(C)cnn3)c2C1)n1c(C)cc(C(F)(F)F)n1,[C][Branch2][Ring1][P][C][=Branch1][C][=O][N][C][C][C][N][Branch1][C][C][N][=C][Branch1][O][C][N][Branch1][C][C][C][=N][N][=Ring1][=Branch1][C][=Ring1][N][C][Ring1][S][N][C][Branch1][C][C][=C][C][Branch1][=Branch2][C][Branch1][C][F][Branch1][C][F][F][=N][Ring1][#Branch2]
O=C(CCCn1ncn2c(cc3occc32)c1=O)NCc1ccccn1,O=c1c2cc3occc3n2cnn1CCCC(NCc1ccccn1)=O,[O][=C][C][=C][C][O][C][=C][C][=Ring1][Branch1][N][Ring1][Branch2][C][=N][N][Ring1][N][C][C][C][C][Branch1][O][N][C][C][=C][C][=C][C][=N][Ring1][=Branch1][=O]
O=C(CCCc1nnc2ccccn12)Nc1nc[nH]n1,c1ccc2n(c(CCCC(=O)Nc3nc[nH]n3)nn2)c1,[C][C][=C][C][N][Branch2][Ring1][#Branch1][C][Branch1][S][C][C][C][C][=Branch1][C][=O][N][C][N][=C][NH1][N][=Ring1][Branch1][=N][N][=Ring1][S][C][=Ring2][Ring1][Ring2]
CN(C)C(=O)c1cccc(N(C)[S@@+](C)(=O)[OH2+])c1,O=[S@+]([OH2+])(C)N(c1cc(C(N(C)C)=O)ccc1)C,[O][=S@+1][Branch1][C][OH2+1][Branch1][C][C][N][Branch2][Ring1][Ring2][C][=C][C][Branch1][#Branch2][C][Branch1][=Branch1][N][Branch1][C][C][C][=O][=C][C][=C][Ring1][O][C]
Cn1cc([C@@H]2C[C@H]2C(=O)[O-])cn1,C(=O)([O-])[C@H]1[C@H](c2cnn(C)c2)C1,[C][=Branch1][C][=O][Branch1][C][O-1][C@H1][C@H1][Branch1][O][C][C][=N][N][Branch1][C][C][C][=Ring1][=Branch1][C][Ring1][=Branch2]
Cc1nc(-c2ccccn2)cc2nn(CC(=O)NC[C@@H]3CCCO3)c(=O)n12,c1c(-c2nc(C)n3c(nn(CC(=O)NC[C@H]4OCCC4)c3=O)c2)nccc1,[C][=C][Branch2][Ring2][=Branch1][C][N][=C][Branch1][C][C][N][C][=Branch2][Ring1][#Branch1][=N][N][Branch1][#C][C][C][=Branch1][C][=O][N][C][C@H1][O][C][C][C][Ring1][Branch1][C][Ring1][#C][=O][C][=Ring2][Ring1][Branch1][N][=C][C][=C][Ring2][Ring1][O]
CCN1CCN(C(=O)c2cn(C)nc2C)CC1,N1(CC)CCN(C(c2c(C)nn(C)c2)=O)CC1,[N][Branch1][Ring1][C][C][C][C][N][Branch2][Ring1][C][C][Branch1][=C][C][C][Branch1][C][C][=N][N][Branch1][C][C][C][=Ring1][#Branch1][=O][C][C][Ring1][P]
Cc1nn(C)c(C)c1NC(=O)c1nn(C)c(C)c1[N+](=O)[O-],n1(C)nc(C)c(NC(c2c([N+]([O-])=O)c(C)n(C)n2)=O)c1C,[N][Branch1][C][C][N][=C][Branch1][C][C][C][Branch2][Ring1][O][N][C][Branch2][Ring1][Branch1][C][C][Branch1][=Branch1][N+1][Branch1][C][O-1][=O][=C][Branch1][C][C][N][Branch1][C][C][N][=Ring1][#Branch2][=O][=C][Ring2][Ring1][Ring2][C]
Cc1nn(C)c(C(=O)[O-])c1[N+](=O)[O-],n1c(C)c([N+]([O-])=O)c(C(=O)[O-])n1C,[N][=C][Branch1][C][C][C][Branch1][=Branch1][N+1][Branch1][C][O-1][=O][=C][Branch1][=Branch1][C][=Branch1][C][=O][O-1][N][Ring1][N][C]
Cn1c(SCC(N)=O)nnc1-c1ccccn1,C(Sc1n(C)c(-c2ncccc2)nn1)C(N)=O,[C][Branch2][Ring1][=Branch1][S][C][N][Branch1][C][C][C][Branch1][=Branch2][C][=N][C][=C][C][=C][Ring1][=Branch1][=N][N][=Ring1][N][C][Branch1][C][N][=O]
Cc1ccc2c(c1)n(CC(=O)[O-])c(=O)n2CC(=O)[O-],n1(CC([O-])=O)c(=O)n(CC(=O)[O-])c2cc(C)ccc12,[N][Branch1][#Branch1][C][C][Branch1][C][O-1][=O][C][=Branch1][C][=O][N][Branch1][#Branch1][C][C][=Branch1][C][=O][O-1][C][=C][C][Branch1][C][C][=C][C][=C][Ring2][Ring1][Ring1][Ring1][#Branch1]
Cn1nc(CCNC(=O)c2ccccn2)c2c1CCN(C(=O)c1cccnc1)C2,C(c1nn(C)c2c1CN(C(c1cnccc1)=O)CC2)CNC(c1ncccc1)=O,[C][Branch2][Ring1][#C][C][=N][N][Branch1][C][C][C][=C][Ring1][=Branch1][C][N][Branch1][=N][C][Branch1][=Branch2][C][=C][N][=C][C][=C][Ring1][=Branch1][=O][C][C][Ring1][=C][C][N][C][Branch1][=Branch2][C][=N][C][=C][C][=C][Ring1][=Branch1][=O]
CN(c1ccccc1)[S@+](=O)([OH2+])c1cc(CO)on1,CN([S@+](=O)([OH2+])c1cc(CO)on1)c1ccccc1,[C][N][Branch2][Ring1][Ring1][S@+1][=Branch1][C][=O][Branch1][C][OH2+1][C][C][=C][Branch1][Ring1][C][O][O][N][=Ring1][#Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1]
C#CCOC[C@@H](O)C[N@@H+](Cc1ccccc1)Cc1ccc(F)cc1F,[C@@H](C[N@H+](Cc1ccc(F)cc1F)Cc1ccccc1)(O)COCC#C,[C@@H1][Branch2][Ring1][O][C][N@H1+1][Branch1][=C][C][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][F][C][C][=C][C][=C][C][=C][Ring1][=Branch1][Branch1][C][O][C][O][C][C][#C]
CC#CC(=O)N(Cc1ccc(F)cc1)C1CCN(C(C)=O)CC1,c1cc(F)ccc1CN(C(C#CC)=O)C1CCN(C(C)=O)CC1,[C][=C][C][Branch1][C][F][=C][C][=C][Ring1][#Branch1][C][N][Branch1][Branch2][C][Branch1][Ring2][C][#C][C][=O][C][C][C][N][Branch1][=Branch1][C][Branch1][C][C][=O][C][C][Ring1][=Branch2]
Cc1cc(C(F)F)n2nc(C(=O)[O-])nc2n1,n1n2c(C(F)F)cc(C)nc2nc1C(=O)[O-],[N][N][C][Branch1][=Branch1][C][Branch1][C][F][F][=C][C][Branch1][C][C][=N][C][Ring1][#Branch2][=N][C][=Ring1][=N][C][=Branch1][C][=O][O-1]
Cc1nn(Cc2nc3c4cnn(C)c4ncn3n2)c(C)c1[N+](=O)[O-],c1(Cn2c(C)c([N+](=O)[O-])c(C)n2)nc2c3cnn(C)c3ncn2n1,[C][Branch2][Ring1][=Branch1][C][N][C][Branch1][C][C][=C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][C][Branch1][C][C][=N][Ring1][#Branch2][N][=C][C][C][=N][N][Branch1][C][C][C][=Ring1][=Branch1][N][=C][N][Ring1][#Branch2][N][=Ring2][Ring1][Branch2]
Cc1nccn1CC(=O)N1C[C@H](C(=O)NCc2ccccn2)C2(CCC2)C1,c1(CNC(=O)[C@H]2CN(C(Cn3c(C)ncc3)=O)CC23CCC3)ccccn1,[C][Branch2][Ring2][Ring2][C][N][C][=Branch1][C][=O][C@H1][C][N][Branch1][S][C][Branch1][N][C][N][C][Branch1][C][C][=N][C][=C][Ring1][=Branch1][=O][C][C][Ring1][=C][C][C][C][Ring1][Ring2][=C][C][=C][C][=N][Ring2][Ring1][O]
CC(C)c1n[nH]c(NC(=O)CCN2C(=O)c3cccnc3C2=O)n1,CC(c1n[nH]c(NC(CCN2C(=O)c3cccnc3C2=O)=O)n1)C,[C][C][Branch2][Ring2][Branch1][C][=N][NH1][C][Branch2][Ring1][#Branch2][N][C][Branch2][Ring1][Ring2][C][C][N][C][=Branch1][C][=O][C][=C][C][=C][N][=C][Ring1][=Branch1][C][Ring1][#Branch2][=O][=O][=N][Ring2][Ring1][Branch1][C]
Cc1cn2c3c(=O)[nH]c(=O)n(C)c3nc2n1-c1ccc([S@@+](N)(=O)[OH2+])cc1,c12n3c(nc1n(C)c(=O)[nH]c2=O)n(-c1ccc([S@@+]([OH2+])(N)=O)cc1)c(C)c3,[C][N][C][=Branch2][Ring1][C][=N][C][=Ring1][Branch1][N][Branch1][C][C][C][=Branch1][C][=O][NH1][C][Ring1][O][=O][N][Branch2][Ring1][Ring1][C][=C][C][=C][Branch1][=Branch2][S@@+1][Branch1][C][OH2+1][Branch1][C][N][=O][C][=C][Ring1][#Branch2][C][Branch1][C][C][=C][Ring2][Ring1][=Branch2]
CN(C)C(=O)c1cn(C2CN([S@@+](=O)([OH2+])Cc3ccccc3F)C2)nn1,C(=O)(c1cn(C2CN([S@+](=O)(Cc3c(F)cccc3)[OH2+])C2)nn1)N(C)C,[C][=Branch1][C][=O][Branch2][Ring2][Branch2][C][=C][N][Branch2][Ring1][=N][C][C][N][Branch2][Ring1][Ring2][S@+1][=Branch1][C][=O][Branch1][=N][C][C][=C][Branch1][C][F][C][=C][C][=C][Ring1][#Branch1][OH2+1][C][Ring1][#C][N][=N][Ring2][Ring1][Ring2][N][Branch1][C][C][C]
O=C([O-])Cn1c(=O)c(=O)n(CC(=O)[O-])c2ccccc21,c1cc2c(cc1)n(CC(=O)[O-])c(=O)c(=O)n2CC(=O)[O-],[C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][N][Branch1][#Branch1][C][C][=Branch1][C][=O][O-1][C][=Branch1][C][=O][C][=Branch1][C][=O][N][Ring1][=C][C][C][=Branch1][C][=O][O-1]
CCN1CCn2cc(C(=O)NCCc3ccncc3)nc2C1=O,n1c(C(NCCc2ccncc2)=O)cn2c1C(=O)N(CC)CC2,[N][C][Branch1][S][C][Branch1][N][N][C][C][C][=C][C][=N][C][=C][Ring1][=Branch1][=O][=C][N][C][=Ring1][S][C][=Branch1][C][=O][N][Branch1][Ring1][C][C][C][C][Ring1][=Branch2]
COc1cc(C(=O)Nc2cn(C)nc2C(N)=O)ccc1OC(F)F,c1(OC(F)F)c(OC)cc(C(Nc2cn(C)nc2C(N)=O)=O)cc1,[C][Branch1][#Branch1][O][C][Branch1][C][F][F][=C][Branch1][Ring1][O][C][C][=C][Branch2][Ring1][Branch1][C][Branch1][P][N][C][=C][N][Branch1][C][C][N][=C][Ring1][=Branch1][C][Branch1][C][N][=O][=O][C][=C][Ring2][Ring1][Branch2]
O=C(Nc1cccc([C@H]2OC(=O)N(Cc3ccc(F)cc3)[C@@H]2C(=O)NC2CC2)c1)c1cccs1,c1c([C@H]2OC(=O)N(Cc3ccc(F)cc3)[C@@H]2C(NC2CC2)=O)cccc1NC(=O)c1cccs1,[C][=C][Branch2][Ring2][Ring1][C@H1][O][C][=Branch1][C][=O][N][Branch1][=N][C][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][C@@H1][Ring1][=C][C][Branch1][#Branch1][N][C][C][C][Ring1][Ring1][=O][C][=C][C][=C][Ring2][Ring1][#Branch2][N][C][=Branch1][C][=O][C][=C][C][=C][S][Ring1][Branch1]
CNC(=O)[C@@H]1CN(C(=O)Cc2ccc(F)cc2)C[C@H]1CO,OC[C@@H]1CN(C(Cc2ccc(F)cc2)=O)C[C@H]1C(=O)NC,[O][C][C@@H1][C][N][Branch1][P][C][Branch1][=N][C][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][=O][C][C@H1][Ring1][#C][C][=Branch1][C][=O][N][C]
Cc1nn(C)c(C)c1NC(=O)c1nn(C)cc1Br,Brc1cn(C)nc1C(=O)Nc1c(C)n(C)nc1C,[Br][C][=C][N][Branch1][C][C][N][=C][Ring1][=Branch1][C][=Branch1][C][=O][N][C][=C][Branch1][C][C][N][Branch1][C][C][N][=C][Ring1][#Branch1][C]
CC(=O)N1CC[C@@]2(CO)CN(C(=O)c3nn(C)c4ccccc34)C[C@H]2C1,C(=O)(c1c2ccccc2n(C)n1)N1C[C@@]2(CO)[C@H](CN(C(C)=O)CC2)C1,[C][=Branch1][C][=O][Branch1][P][C][C][=C][C][=C][C][=C][Ring1][=Branch1][N][Branch1][C][C][N][=Ring1][#Branch2][N][C][C@@][Branch1][Ring1][C][O][C@H1][Branch1][=C][C][N][Branch1][=Branch1][C][Branch1][C][C][=O][C][C][Ring1][O][C][Ring1][=C]
O=C(CN1C(=O)[C@H](Oc2ccc(F)cc2)C12CCCCC2)NCCC[NH+]1CCCCC1,C1C2(CCCC1)N(CC(=O)NCCC[NH+]1CCCCC1)C(=O)[C@@H]2Oc1ccc(F)cc1,[C][C][Branch1][#Branch1][C][C][C][C][Ring1][=Branch1][N][Branch2][Ring1][C][C][C][=Branch1][C][=O][N][C][C][C][NH1+1][C][C][C][C][C][Ring1][=Branch1][C][=Branch1][C][=O][C@@H1][Ring2][Ring1][=Branch1][O][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1]
CCOC(=O)[C@H](N)CS[C@@H]1CC(=O)N(c2ccc(C(=O)[O-])cc2)C1=O,C1(=O)N(c2ccc(C(=O)[O-])cc2)C(=O)C[C@H]1SC[C@@H](N)C(OCC)=O,[C][=Branch1][C][=O][N][Branch1][S][C][=C][C][=C][Branch1][=Branch1][C][=Branch1][C][=O][O-1][C][=C][Ring1][=Branch2][C][=Branch1][C][=O][C][C@H1][Ring1][S][S][C][C@@H1][Branch1][C][N][C][Branch1][Ring2][O][C][C][=O]
