original,augmented
NC(=O)CN1C(=O)[C@](O)(CC(=O)c2cccnc2)c2ccccc21,C(N)(=O)CN1C(=O)[C@](O)(CC(c2cccnc2)=O)c2ccccc21
NC(=O)C1CCN(C(=O)CCCn2sc3ccccc3c2=O)CC1,C1(C(=O)N)CCN(C(=O)CCCn2sc3c(cccc3)c2=O)CC1
NC(=O)C1CCN(C(=O)CCCn2sc3ccccc3c2=O)CC1,c12c(cccc1)c(=O)n(CCCC(=O)N1CCC(C(N)=O)CC1)s2
NC(=O)C1CCN(C(=O)CCCn2sc3ccccc3c2=O)CC1,O=C(N1CCC(C(=O)N)CC1)CCCn1c(=O)c2ccccc2s1
O=C(NCCCO)c1cnc2sc3c(n2c1=O)CCCC3,c12c(sc3ncc(C(NCCCO)=O)c(=O)n13)CCCC2
O=C(NCCCO)c1cnc2sc3c(n2c1=O)CCCC3,n12c3c(sc1ncc(C(NCCCO)=O)c2=O)CCCC3
O=C(NCCCO)c1cnc2sc3c(n2c1=O)CCCC3,C(O)CCNC(c1c(=O)n2c(nc1)sc1c2CCCC1)=O
CC(=O)N1C[C@@H](c2nc(C)no2)C2(C1)CN(C(=O)c1ccc(C)nc1)C2,n1c(C)ccc(C(=O)N2CC3(CN(C(C)=O)C[C@H]3c3nc(C)no3)C2)c1
CC(=O)N1C[C@@H](c2nc(C)no2)C2(C1)CN(C(=O)c1ccc(C)nc1)C2,N1(C(=O)C)C[C@@H](c2onc(C)n2)C2(CN(C(c3cnc(C)cc3)=O)C2)C1
CC(=O)N1C[C@@H](c2nc(C)no2)C2(C1)CN(C(=O)c1ccc(C)nc1)C2,N1(C(C)=O)CC2(CN(C(=O)c3ccc(C)nc3)C2)[C@H](c2nc(C)no2)C1
CCn1cc(C(=O)NCCc2c[nH]c[nH+]2)c(=O)c2ccc(C)nc21,N(C(=O)c1c(=O)c2c(n(CC)c1)nc(C)cc2)CCc1[nH+]c[nH]c1
CCn1cc(C(=O)NCCc2c[nH]c[nH+]2)c(=O)c2ccc(C)nc21,c1c(CCNC(c2cn(CC)c3c(ccc(C)n3)c2=O)=O)[nH+]c[nH]1
CCn1cc(C(=O)NCCc2c[nH]c[nH+]2)c(=O)c2ccc(C)nc21,c1cc(C)nc2n(CC)cc(C(=O)NCCc3c[nH]c[nH+]3)c(=O)c12
CC(=O)NC1=NN(C(C)=O)[C@H](c2c(C)n(C)c(=O)n(C)c2=O)S1,c1([C@@H]2SC(NC(=O)C)=NN2C(C)=O)c(C)n(C)c(=O)n(C)c1=O
CC(=O)NC1=NN(C(C)=O)[C@H](c2c(C)n(C)c(=O)n(C)c2=O)S1,O=C(N1[C@H](c2c(=O)n(C)c(=O)n(C)c2C)SC(NC(C)=O)=N1)C
CC(=O)NC1=NN(C(C)=O)[C@H](c2c(C)n(C)c(=O)n(C)c2=O)S1,[C@@H]1(c2c(=O)n(C)c(=O)n(C)c2C)SC(NC(=O)C)=NN1C(=O)C
CNC(=O)[C@@H]1CN(C(=O)c2nn(C)c3ccccc23)C[C@H]1CO,c1(C(N2C[C@@H](C(=O)NC)[C@H](CO)C2)=O)c2c(cccc2)n(C)n1
CNC(=O)[C@@H]1CN(C(=O)c2nn(C)c3ccccc23)C[C@H]1CO,C1[C@@H](CO)[C@H](C(=O)NC)CN1C(=O)c1c2c(cccc2)n(C)n1
CNC(=O)[C@@H]1CN(C(=O)c2nn(C)c3ccccc23)C[C@H]1CO,c1cc2c(cc1)n(C)nc2C(=O)N1C[C@@H](CO)[C@H](C(=O)NC)C1
Cn1nccc1C(=O)[N-]C(=S)NNC(=O)Cc1cccs1,O=C(c1n(C)ncc1)[N-]C(NNC(Cc1sccc1)=O)=S
Cn1nccc1C(=O)[N-]C(=S)NNC(=O)Cc1cccs1,c1(CC(NNC([N-]C(=O)c2ccnn2C)=S)=O)sccc1
Cn1nccc1C(=O)[N-]C(=S)NNC(=O)Cc1cccs1,n1(C)nccc1C(=O)[N-]C(=S)NNC(=O)Cc1cccs1
Cn1c(=O)c2c(ncn2CCC(=[NH2+])N2CCOCC2)n(C)c1=O,C1OCCN(C(=[NH2+])CCn2c3c(=O)n(C)c(=O)n(C)c3nc2)C1
Cn1c(=O)c2c(ncn2CCC(=[NH2+])N2CCOCC2)n(C)c1=O,C(=[NH2+])(N1CCOCC1)CCn1cnc2c1c(=O)n(C)c(=O)n2C
Cn1c(=O)c2c(ncn2CCC(=[NH2+])N2CCOCC2)n(C)c1=O,[NH2+]=C(CCn1cnc2c1c(=O)n(C)c(=O)n2C)N1CCOCC1
CCc1nn2c(CNC(=O)c3ccc(C)s3)c(C)nc2s1,n1c(CC)sc2n1c(CNC(c1ccc(C)s1)=O)c(C)n2
CCc1nn2c(CNC(=O)c3ccc(C)s3)c(C)nc2s1,s1c(CC)nn2c1nc(C)c2CNC(c1ccc(C)s1)=O
CCc1nn2c(CNC(=O)c3ccc(C)s3)c(C)nc2s1,N(C(c1sc(C)cc1)=O)Cc1n2c(sc(CC)n2)nc1C
Cc1nn(C)cc1-c1nn2c(-c3cnccn3)nnc2s1,n1nc(-c2nccnc2)n2c1sc(-c1c(C)nn(C)c1)n2
Cc1nn(C)cc1-c1nn2c(-c3cnccn3)nnc2s1,c1(C)c(-c2nn3c(-c4cnccn4)nnc3s2)cn(C)n1
Cc1nn(C)cc1-c1nn2c(-c3cnccn3)nnc2s1,c1(C)c(-c2nn3c(nnc3-c3cnccn3)s2)cn(C)n1
O=C(c1ccncc1)N1CCC[C@](F)(C(=O)NCc2cccnc2)C1,C(NC([C@]1(F)CN(C(c2ccncc2)=O)CCC1)=O)c1cccnc1
O=C(c1ccncc1)N1CCC[C@](F)(C(=O)NCc2cccnc2)C1,c1ncc(CNC(=O)[C@@]2(F)CCCN(C(=O)c3ccncc3)C2)cc1
O=C(c1ccncc1)N1CCC[C@](F)(C(=O)NCc2cccnc2)C1,c1cncc(CNC([C@]2(F)CN(C(=O)c3ccncc3)CCC2)=O)c1
Cc1c(C(=O)N2CCc3c(c(CCC(=O)N4CCCC4)nn3C)C2)cnn1C,C1CCCN1C(CCc1nn(C)c2c1CN(C(=O)c1c(C)n(C)nc1)CC2)=O
Cc1c(C(=O)N2CCc3c(c(CCC(=O)N4CCCC4)nn3C)C2)cnn1C,C(CCc1c2c(n(C)n1)CCN(C(c1cnn(C)c1C)=O)C2)(=O)N1CCCC1
Cc1c(C(=O)N2CCc3c(c(CCC(=O)N4CCCC4)nn3C)C2)cnn1C,c12c(c(CCC(=O)N3CCCC3)nn1C)CN(C(c1cnn(C)c1C)=O)CC2
O=c1c2cnc3nc(-c4ccncc4)nn3c2ccn1CCO,c1cn(CCO)c(=O)c2cnc3n(c12)nc(-c1ccncc1)n3
O=c1c2cnc3nc(-c4ccncc4)nn3c2ccn1CCO,c1(=O)c2cnc3n(nc(-c4ccncc4)n3)c2ccn1CCO
[NH3+]CCn1ccc2c(cnc3ccnn32)c1=O,c12ncc3c(=O)n(CC[NH3+])ccc3n1ncc2
[NH3+]CCn1ccc2c(cnc3ccnn32)c1=O,n12nccc1ncc1c(=O)n(CC[NH3+])ccc21
[NH3+]CCn1ccc2c(cnc3ccnn32)c1=O,n1ccc2n1c1ccn(CC[NH3+])c(=O)c1cn2
COc1ccccc1N1C[C@H](C(=O)N2CCC(C(N)=O)CC2)CC1=O,c1cccc(N2C(=O)C[C@@H](C(N3CCC(C(N)=O)CC3)=O)C2)c1OC
COc1ccccc1N1C[C@H](C(=O)N2CCC(C(N)=O)CC2)CC1=O,[C@H]1(C(=O)N2CCC(C(=O)N)CC2)CN(c2ccccc2OC)C(=O)C1
COc1ccccc1N1C[C@H](C(=O)N2CCC(C(N)=O)CC2)CC1=O,O(c1ccccc1N1C[C@H](C(=O)N2CCC(C(=O)N)CC2)CC1=O)C
COc1cc([C@@H]2C(C#N)=C(N)Oc3[nH]nc(-c4ccncc4)c32)ccc1OCC(N)=O,O=C(N)COc1ccc([C@H]2c3c(-c4ccncc4)n[nH]c3OC(N)=C2C#N)cc1OC
COc1cc([C@@H]2C(C#N)=C(N)Oc3[nH]nc(-c4ccncc4)c32)ccc1OCC(N)=O,c12c(-c3ccncc3)n[nH]c1OC(N)=C(C#N)[C@H]2c1ccc(OCC(N)=O)c(OC)c1
COc1cc([C@@H]2C(C#N)=C(N)Oc3[nH]nc(-c4ccncc4)c32)ccc1OCC(N)=O,COc1cc([C@@H]2C(C#N)=C(N)Oc3[nH]nc(-c4ccncc4)c32)ccc1OCC(=O)N
CN(C)C(=O)c1ccc2c(c1)N(CC(=O)NCc1ccco1)C(=O)CO2,c1coc(CNC(=O)CN2C(=O)COc3ccc(C(N(C)C)=O)cc32)c1
CN(C)C(=O)c1ccc2c(c1)N(CC(=O)NCc1ccco1)C(=O)CO2,c1oc(CNC(=O)CN2c3cc(C(N(C)C)=O)ccc3OCC2=O)cc1
CN(C)C(=O)c1ccc2c(c1)N(CC(=O)NCc1ccco1)C(=O)CO2,C1(=O)N(CC(NCc2occc2)=O)c2cc(C(N(C)C)=O)ccc2OC1
CCn1c(O)cc(=O)c2c(=O)n(C)c(=O)n(C)c21,c1(=O)n(C)c(=O)c2c(n1C)n(CC)c(O)cc2=O
CCn1c(O)cc(=O)c2c(=O)n(C)c(=O)n(C)c21,O=c1c2c(n(CC)c(O)cc2=O)n(C)c(=O)n1C
CCn1c(O)cc(=O)c2c(=O)n(C)c(=O)n(C)c21,c1(=O)cc(O)n(CC)c2c1c(=O)n(C)c(=O)n2C
Cc1c(C(=O)Nc2cnn(C)c2C(N)=O)cnn1C,n1cc(C(=O)Nc2cnn(C)c2C(N)=O)c(C)n1C
Cc1c(C(=O)Nc2cnn(C)c2C(N)=O)cnn1C,Cn1c(C(=O)N)c(NC(=O)c2c(C)n(C)nc2)cn1
Cc1c(C(=O)Nc2cnn(C)c2C(N)=O)cnn1C,NC(c1c(NC(c2c(C)n(C)nc2)=O)cnn1C)=O
CC(=O)c1c(C)nn2c3ccccc3n(CC(=O)[O-])c12,Cc1c(C(=O)C)c2n(c3c(cccc3)n2CC([O-])=O)n1
CC(=O)c1c(C)nn2c3ccccc3n(CC(=O)[O-])c12,c1cc2n3c(n(CC(=O)[O-])c2cc1)c(C(=O)C)c(C)n3
CC(=O)c1c(C)nn2c3ccccc3n(CC(=O)[O-])c12,c12c(n(CC(=O)[O-])c3n1nc(C)c3C(C)=O)cccc2
Cn1nc(C(=O)N2CCCCC2)c2c1CCN(C(=O)CCC(=O)N1CCCC1)C2,C1CCCN(C(=O)c2c3c(n(C)n2)CCN(C(=O)CCC(N2CCCC2)=O)C3)C1
Cn1nc(C(=O)N2CCCCC2)c2c1CCN(C(=O)CCC(=O)N1CCCC1)C2,N1(C(CCC(=O)N2Cc3c(n(C)nc3C(N3CCCCC3)=O)CC2)=O)CCCC1
Cn1nc(C(=O)N2CCCCC2)c2c1CCN(C(=O)CCC(=O)N1CCCC1)C2,C1CCCCN1C(=O)c1c2c(n(C)n1)CCN(C(CCC(=O)N1CCCC1)=O)C2
Cn1nccc1[C@H]1Nc2ccccc2C(=O)N1O,c1cnn(C)c1[C@@H]1N(O)C(=O)c2c(cccc2)N1
Cn1nccc1[C@H]1Nc2ccccc2C(=O)N1O,c1([C@H]2Nc3c(cccc3)C(=O)N2O)ccnn1C
Cn1nccc1[C@H]1Nc2ccccc2C(=O)N1O,Cn1nccc1[C@H]1Nc2c(cccc2)C(=O)N1O
CCN1C(=O)[C@@H](CC(N)=O)N(NC(=O)c2cccnc2)C1=S,O=C1[C@@H](CC(=O)N)N(NC(c2cccnc2)=O)C(=S)N1CC
CCN1C(=O)[C@@H](CC(N)=O)N(NC(=O)c2cccnc2)C1=S,n1cccc(C(=O)NN2C(=S)N(CC)C(=O)[C@H]2CC(=O)N)c1
CCN1C(=O)[C@@H](CC(N)=O)N(NC(=O)c2cccnc2)C1=S,O=C1[C@@H](CC(N)=O)N(NC(c2cccnc2)=O)C(=S)N1CC
CCn1cc(NC(=O)[C@@H]2CCCC[C@H]2C(=O)[O-])c(C(N)=O)n1,C(N)(c1c(NC(=O)[C@@H]2CCCC[C@H]2C([O-])=O)cn(CC)n1)=O
CCn1cc(NC(=O)[C@@H]2CCCC[C@H]2C(=O)[O-])c(C(N)=O)n1,[C@H]1(C(=O)Nc2c(C(N)=O)nn(CC)c2)[C@H](C(=O)[O-])CCCC1
CCn1cc(NC(=O)[C@@H]2CCCC[C@H]2C(=O)[O-])c(C(N)=O)n1,C1CC[C@@H](C(=O)Nc2cn(CC)nc2C(N)=O)[C@H](C(=O)[O-])C1
Cn1c(=O)c(C#N)cc2c(=O)n3ccccc3nc21,n12c(nc3n(C)c(=O)c(C#N)cc3c1=O)cccc2
Cn1c(=O)c(C#N)cc2c(=O)n3ccccc3nc21,N#Cc1cc2c(=O)n3ccccc3nc2n(C)c1=O
Cn1c(=O)c(C#N)cc2c(=O)n3ccccc3nc21,n1(C)c(=O)c(C#N)cc2c(=O)n3c(nc12)cccc3
COCC(=O)N1CCc2c(c(CCNC(=O)c3ccccc3)nn2C)C1,c12n(C)nc(CCNC(=O)c3ccccc3)c1CN(C(=O)COC)CC2
COCC(=O)N1CCc2c(c(CCNC(=O)c3ccccc3)nn2C)C1,COCC(=O)N1Cc2c(CCNC(c3ccccc3)=O)nn(C)c2CC1
COCC(=O)N1CCc2c(c(CCNC(=O)c3ccccc3)nn2C)C1,n1(C)c2c(c(CCNC(c3ccccc3)=O)n1)CN(C(COC)=O)CC2
Nn1ccc2c(cnc3nc(-c4cccnc4)nn32)c1=O,c12n3c(nc(-c4cnccc4)n3)ncc1c(=O)n(N)cc2
Nn1ccc2c(cnc3nc(-c4cccnc4)nn32)c1=O,c1cn(N)c(=O)c2cnc3nc(-c4cnccc4)nn3c12
Nn1ccc2c(cnc3nc(-c4cccnc4)nn32)c1=O,n1n2c(ncc3c(=O)n(N)ccc23)nc1-c1cccnc1
Cn1c(=O)c2cc([S@@+](N)(=O)[OH2+])ccc2n(C)c1=O,Cn1c2c(cc([S@+](=O)(N)[OH2+])cc2)c(=O)n(C)c1=O
Cn1c(=O)c2cc([S@@+](N)(=O)[OH2+])ccc2n(C)c1=O,c1cc2c(cc1[S@+]([OH2+])(=O)N)c(=O)n(C)c(=O)n2C
Cn1c(=O)c2cc([S@@+](N)(=O)[OH2+])ccc2n(C)c1=O,n1(C)c(=O)c2c(n(C)c1=O)ccc([S@+](N)([OH2+])=O)c2
CSCC[C@H](C(=O)[O-])n1c[n+]([O-])c(C(C)=O)c1C,C(CSC)[C@@H](n1c(C)c(C(C)=O)[n+]([O-])c1)C([O-])=O
CSCC[C@H](C(=O)[O-])n1c[n+]([O-])c(C(C)=O)c1C,C([C@@H](CCSC)n1c(C)c(C(=O)C)[n+]([O-])c1)(=O)[O-]
CSCC[C@H](C(=O)[O-])n1c[n+]([O-])c(C(C)=O)c1C,S(CC[C@@H](n1c(C)c(C(C)=O)[n+]([O-])c1)C([O-])=O)C
CCn1ncc(NC(=O)[C@H]2CC=CC[C@@H]2C(=O)[O-])c1C(N)=O,CCn1ncc(NC(=O)[C@@H]2[C@@H](C(=O)[O-])CC=CC2)c1C(N)=O
CCn1ncc(NC(=O)[C@H]2CC=CC[C@@H]2C(=O)[O-])c1C(N)=O,N(c1c(C(=O)N)n(CC)nc1)C(=O)[C@H]1CC=CC[C@@H]1C([O-])=O
CCn1ncc(NC(=O)[C@H]2CC=CC[C@@H]2C(=O)[O-])c1C(N)=O,NC(=O)c1n(CC)ncc1NC([C@@H]1[C@@H](C(=O)[O-])CC=CC1)=O
Cc1nc2ccc(F)cc2c(=O)n1CC(=O)/N=c1\[nH]cn[nH]1,c1[nH]/c(=N\C(Cn2c(C)nc3c(cc(F)cc3)c2=O)=O)[nH]n1
Cc1nc2ccc(F)cc2c(=O)n1CC(=O)/N=c1\[nH]cn[nH]1,O=c1n(CC(=O)/N=c2\[nH]cn[nH]2)c(C)nc2c1cc(F)cc2
Cc1nc2ccc(F)cc2c(=O)n1CC(=O)/N=c1\[nH]cn[nH]1,Cc1nc2c(cc(F)cc2)c(=O)n1CC(/N=c1\[nH]cn[nH]1)=O
Cn1c(=O)c2c(nc(SCC(=O)[O-])n2C)n(C)c1=O,O=c1n(C)c(=O)n(C)c2nc(SCC([O-])=O)n(C)c12
Cn1c(=O)c2c(nc(SCC(=O)[O-])n2C)n(C)c1=O,O=c1n(C)c2nc(SCC(=O)[O-])n(C)c2c(=O)n1C
Cn1c(=O)c2c(nc(SCC(=O)[O-])n2C)n(C)c1=O,n1c(SCC(=O)[O-])n(C)c2c(=O)n(C)c(=O)n(C)c12
Cc1nn(CSc2nnc(C)n2/N=C/c2ccnn2C)c(C)c1[N+](=O)[O-],C(n1c(C)c([N+](=O)[O-])c(C)n1)Sc1nnc(C)n1/N=C/c1n(C)ncc1
Cc1nn(CSc2nnc(C)n2/N=C/c2ccnn2C)c(C)c1[N+](=O)[O-],[O-][N+](=O)c1c(C)n(CSc2n(/N=C/c3n(C)ncc3)c(C)nn2)nc1C
Cc1nn(CSc2nnc(C)n2/N=C/c2ccnn2C)c(C)c1[N+](=O)[O-],S(c1n(/N=C/c2ccnn2C)c(C)nn1)Cn1nc(C)c([N+]([O-])=O)c1C
Cn1c(N2CCC[C@H](C(=O)NCc3cccnc3)C2)cc(=O)n(C)c1=O,Cn1c(=O)n(C)c(N2C[C@@H](C(NCc3cccnc3)=O)CCC2)cc1=O
Cn1c(N2CCC[C@H](C(=O)NCc3cccnc3)C2)cc(=O)n(C)c1=O,C1CCN(c2cc(=O)n(C)c(=O)n2C)C[C@H]1C(NCc1cnccc1)=O
Cn1c(N2CCC[C@H](C(=O)NCc3cccnc3)C2)cc(=O)n(C)c1=O,c1c(CNC(=O)[C@@H]2CN(c3n(C)c(=O)n(C)c(=O)c3)CCC2)cccn1
CC(C)C[C@H](Nc1ncnc2[nH]cnc12)C(=O)[O-],n1cnc2c(nc[nH]2)c1N[C@H](C(=O)[O-])CC(C)C
CC(C)C[C@H](Nc1ncnc2[nH]cnc12)C(=O)[O-],n1c2c(N[C@@H](CC(C)C)C(=O)[O-])ncnc2[nH]c1
CC(C)C[C@H](Nc1ncnc2[nH]cnc12)C(=O)[O-],c12c(ncnc1N[C@@H](CC(C)C)C([O-])=O)[nH]cn2
NC(=O)C1CCN(C(=O)CCn2ccn3nc(-c4ccccc4)cc3c2=O)CC1,C1N(C(CCn2c(=O)c3n(cc2)nc(-c2ccccc2)c3)=O)CCC(C(=O)N)C1
NC(=O)C1CCN(C(=O)CCn2ccn3nc(-c4ccccc4)cc3c2=O)CC1,n1(CCC(=O)N2CCC(C(N)=O)CC2)ccn2nc(-c3ccccc3)cc2c1=O
NC(=O)C1CCN(C(=O)CCn2ccn3nc(-c4ccccc4)cc3c2=O)CC1,n1n2ccn(CCC(N3CCC(C(=O)N)CC3)=O)c(=O)c2cc1-c1ccccc1
Cc1csc2ncc(C(=O)NCc3ccncc3)c(=O)n12,c1(C)n2c(sc1)ncc(C(NCc1ccncc1)=O)c2=O
Cc1csc2ncc(C(=O)NCc3ccncc3)c(=O)n12,c1(=O)c(C(NCc2ccncc2)=O)cnc2scc(C)n12
Cc1csc2ncc(C(=O)NCc3ccncc3)c(=O)n12,O=C(c1c(=O)n2c(nc1)scc2C)NCc1ccncc1
C[S@+](=O)([OH2+])N[C@H]1Cc2c(C(=O)NCc3cccnc3)cnn2C1,n1cc(CNC(c2cnn3c2C[C@H](N[S@+](C)([OH2+])=O)C3)=O)ccc1
C[S@+](=O)([OH2+])N[C@H]1Cc2c(C(=O)NCc3cccnc3)cnn2C1,c12c(C(=O)NCc3cnccc3)cnn1C[C@@H](N[S@@+]([OH2+])(C)=O)C2
C[S@+](=O)([OH2+])N[C@H]1Cc2c(C(=O)NCc3cccnc3)cnn2C1,c1(C(=O)NCc2cccnc2)cnn2c1C[C@H](N[S@+](=O)(C)[OH2+])C2
Cc1c(CNC(=O)c2c([N+](=O)[O-])cnn2C)cnn1C,C(c1n(C)ncc1[N+]([O-])=O)(=O)NCc1cnn(C)c1C
Cc1c(CNC(=O)c2c([N+](=O)[O-])cnn2C)cnn1C,n1n(C)c(C)c(CNC(=O)c2n(C)ncc2[N+]([O-])=O)c1
Cc1c(CNC(=O)c2c([N+](=O)[O-])cnn2C)cnn1C,c1nn(C)c(C(=O)NCc2c(C)n(C)nc2)c1[N+]([O-])=O
O=C(NCc1ccncc1)c1cccnc1,c1cnccc1CNC(c1cnccc1)=O
O=C(NCc1ccncc1)c1cccnc1,c1(C(NCc2ccncc2)=O)cnccc1
O=C(NCc1ccncc1)c1cccnc1,c1cc(C(NCc2ccncc2)=O)cnc1
CC(=O)n1nc(-c2cccnc2)nc1N,n1c(-c2cccnc2)nc(N)n1C(=O)C
CC(=O)n1nc(-c2cccnc2)nc1N,c1(-c2nn(C(=O)C)c(N)n2)cnccc1
CC(=O)n1nc(-c2cccnc2)nc1N,c1c(-c2nc(N)n(C(=O)C)n2)cccn1
CCn1nccc1C(=O)N1C[C@@H](CO)[C@H](c2ccccn2)C1,OC[C@H]1[C@H](c2ccccn2)CN(C(=O)c2n(CC)ncc2)C1
CCn1nccc1C(=O)N1C[C@@H](CO)[C@H](c2ccccn2)C1,c1cnc([C@@H]2CN(C(c3n(CC)ncc3)=O)C[C@H]2CO)cc1
CCn1nccc1C(=O)N1C[C@@H](CO)[C@H](c2ccccn2)C1,c1([C@@H]2CN(C(=O)c3n(CC)ncc3)C[C@H]2CO)ccccn1
NC(=O)c1c(NC(=O)[C@@H]2CCCO2)sc2c1CCc1ccccc1-2,NC(c1c2c(sc1NC([C@@H]1CCCO1)=O)-c1c(cccc1)CC2)=O
NC(=O)c1c(NC(=O)[C@@H]2CCCO2)sc2c1CCc1ccccc1-2,c1(C(N)=O)c(NC([C@@H]2CCCO2)=O)sc2c1CCc1ccccc1-2
NC(=O)c1c(NC(=O)[C@@H]2CCCO2)sc2c1CCc1ccccc1-2,O=C(N)c1c(NC([C@@H]2CCCO2)=O)sc2c1CCc1c-2cccc1
C[C@@H](C(=O)NCc1nnc2ccccn12)N1Cc2ccccc2C1=O,c12c(cccc1)CN([C@H](C(NCc1n3ccccc3nn1)=O)C)C2=O
C[C@@H](C(=O)NCc1nnc2ccccn12)N1Cc2ccccc2C1=O,c1cccc2c1C(=O)N([C@@H](C)C(=O)NCc1n3ccccc3nn1)C2
C[C@@H](C(=O)NCc1nnc2ccccn12)N1Cc2ccccc2C1=O,c1(CNC(=O)[C@@H](N2C(=O)c3c(cccc3)C2)C)nnc2ccccn12
Cn1nccc1CNC(=O)c1c([N+](=O)[O-])cnn1C,n1(C)c(C(=O)NCc2n(C)ncc2)c([N+]([O-])=O)cn1
Cn1nccc1CNC(=O)c1c([N+](=O)[O-])cnn1C,n1(C)c(CNC(c2c([N+]([O-])=O)cnn2C)=O)ccn1
Cn1nccc1CNC(=O)c1c([N+](=O)[O-])cnn1C,O=[N+](c1c(C(=O)NCc2n(C)ncc2)n(C)nc1)[O-]
O=C(Nc1ncc2c(n1)C[C@@H](c1cccs1)CC2=O)c1ccccc1,c1ccsc1[C@H]1CC(=O)c2c(nc(NC(c3ccccc3)=O)nc2)C1
O=C(Nc1ncc2c(n1)C[C@@H](c1cccs1)CC2=O)c1ccccc1,c1nc(NC(=O)c2ccccc2)nc2c1C(=O)C[C@H](c1sccc1)C2
O=C(Nc1ncc2c(n1)C[C@@H](c1cccs1)CC2=O)c1ccccc1,c1cccc(C(=O)Nc2nc3c(cn2)C(=O)C[C@H](c2sccc2)C3)c1
CC(=O)N[C@H]1C[C@H]2CN(Cc3cccc(C#N)c3)CC(=O)N2C1,N1(Cc2cc(C#N)ccc2)CC(=O)N2[C@H](C1)C[C@H](NC(C)=O)C2
CC(=O)N[C@H]1C[C@H]2CN(Cc3cccc(C#N)c3)CC(=O)N2C1,C1(=O)N2[C@H](CN(Cc3cc(C#N)ccc3)C1)C[C@H](NC(C)=O)C2
CC(=O)N[C@H]1C[C@H]2CN(Cc3cccc(C#N)c3)CC(=O)N2C1,O=C1CN(Cc2cccc(C#N)c2)C[C@@H]2C[C@H](NC(C)=O)CN12
CC(=O)N[C@H]1C[C@H]2CN(Cc3ccccc3C#N)CC(=O)N2C1,C1[C@H]2CN(Cc3c(C#N)cccc3)CC(=O)N2C[C@H]1NC(C)=O
CC(=O)N[C@H]1C[C@H]2CN(Cc3ccccc3C#N)CC(=O)N2C1,N([C@H]1C[C@H]2CN(Cc3c(C#N)cccc3)CC(=O)N2C1)C(C)=O
CC(=O)N[C@H]1C[C@H]2CN(Cc3ccccc3C#N)CC(=O)N2C1,C(#N)c1c(CN2CC(=O)N3[C@@H](C[C@H](NC(=O)C)C3)C2)cccc1
Nn1c(CCCc2nc3ccccc3c(=O)n2N)nc2ccccc2c1=O,c1c2c(ccc1)nc(CCCc1nc3c(c(=O)n1N)cccc3)n(N)c2=O
Nn1c(CCCc2nc3ccccc3c(=O)n2N)nc2ccccc2c1=O,n1c(CCCc2nc3c(cccc3)c(=O)n2N)n(N)c(=O)c2ccccc12
Nn1c(CCCc2nc3ccccc3c(=O)n2N)nc2ccccc2c1=O,O=c1n(N)c(CCCc2n(N)c(=O)c3c(cccc3)n2)nc2ccccc21
CCn1cc([S@](=O)([O-])=Nc2cnn(CC)c2C(=O)Nc2cnn(C)c2C)c(C)n1,N(c1c(C)n(C)nc1)C(c1c(N=[S@](=O)(c2c(C)nn(CC)c2)[O-])cnn1CC)=O
CCn1cc([S@](=O)([O-])=Nc2cnn(CC)c2C(=O)Nc2cnn(C)c2C)c(C)n1,CCn1c(C(Nc2c(C)n(C)nc2)=O)c(N=[S@](=O)(c2c(C)nn(CC)c2)[O-])cn1
CCn1cc([S@](=O)([O-])=Nc2cnn(CC)c2C(=O)Nc2cnn(C)c2C)c(C)n1,c1(C)nn(CC)cc1[S@@](=Nc1cnn(CC)c1C(Nc1c(C)n(C)nc1)=O)([O-])=O
Cn1c(=O)c2ncn(Cc3nnc(N)s3)c2n(C)c1=O,c1(=O)n(C)c2c(ncn2Cc2sc(N)nn2)c(=O)n1C
Cn1c(=O)c2ncn(Cc3nnc(N)s3)c2n(C)c1=O,c12ncn(Cc3nnc(N)s3)c1n(C)c(=O)n(C)c2=O
Cn1c(=O)c2ncn(Cc3nnc(N)s3)c2n(C)c1=O,c1(N)sc(Cn2c3c(c(=O)n(C)c(=O)n3C)nc2)nn1
O=C(N[C@@H]1CC[S@+](=O)([OH2+])C1)C1CCN(c2ncnc3[nH]cnc23)CC1,N(C(C1CCN(c2ncnc3[nH]cnc32)CC1)=O)[C@H]1C[S@@+](=O)([OH2+])CC1
O=C(N[C@@H]1CC[S@+](=O)([OH2+])C1)C1CCN(c2ncnc3[nH]cnc23)CC1,n1cnc2c(c1N1CCC(C(=O)N[C@H]3C[S@+]([OH2+])(=O)CC3)CC1)nc[nH]2
O=C(N[C@@H]1CC[S@+](=O)([OH2+])C1)C1CCN(c2ncnc3[nH]cnc23)CC1,[S@+]1([OH2+])(=O)CC[C@@H](NC(C2CCN(c3ncnc4[nH]cnc43)CC2)=O)C1
Cc1sc(NC(=O)[C@@H]2CCCO2)c(C(N)=O)c1C,O=C(N)c1c(C)c(C)sc1NC([C@@H]1CCCO1)=O
Cc1sc(NC(=O)[C@@H]2CCCO2)c(C(N)=O)c1C,C1C[C@@H](C(=O)Nc2c(C(N)=O)c(C)c(C)s2)OC1
Cc1sc(NC(=O)[C@@H]2CCCO2)c(C(N)=O)c1C,[C@H]1(C(=O)Nc2sc(C)c(C)c2C(N)=O)OCCC1
O=[N+]([O-])c1ccn(CCc2nc3c4cn[nH]c4ncn3n2)n1,c12c(cn[nH]1)c1n(cn2)nc(CCn2nc([N+](=O)[O-])cc2)n1
